txn_id,txn_date,farmer_id,txn_type,item,qty,rate_inr,amount_inr,gid
T007234,05/13/2020,F01978,FPO_DELIVERY,Sarson,9.54 quintals,"INR 5,570/-","INR 53,138/-",BRD-DWS
T007235,04/25/2020,F01978,DELIVERY,WHEAT,16.65 q,"INR 2,385/-","INR 39,710/-",BRD-DWS
T007236,05/03/2020,F01978,DELIVERY,Lokwan Wheat,37.8 qtl,"INR 2,385/-","INR 90,177/-",BRD-DWS
T007237,12/08/2019,F01978,input,FERTILIZER 50kg bag,82 kgs,INR 53/-,"INR 4,349/-",BRD-DWS
T007238,03/12/2019,F01978,Input Purchase,FERTILIZER 50kg bag,140 kg,INR 53/-,"INR 7,451/-",BRD-DWS
T007239,03/05/2020,F01979,delivery,Yellow Mustard,586.00 kgs,"INR 5,725/-","INR 33,548/-",BRD-DWS
T007240,03/04/2020,F01979,Delivery,mustard (Yellow),308.00 kgs,"INR 5,725/-","INR 17,633/-",BRD-DWS
T007241,05/06/2020,F01982,FPO_DELIVERY,Sarson,10.8 qtl,"INR 6,120/-","INR 65,974/-",BRD-DWS
T007242,03/28/2020,F01982,delivery,mustard (Yellow),0.26 q,"INR 6,120/-","INR 1,591/-",BRD-DWS
T007243,04/18/2020,F01983,DELIVERY,mustard (Yellow),929 kg,"INR 5,470/-","INR 50,816/-",BRD-DWS
T007244,04/29/2020,f01983,delivery,Sarson,0.14 t,"INR 5,470/-","INR 7,385/-",BRD-DWS
T007245,12/24/2019,F01983,FERT_PURCHASE,Seeds,190 kg,INR 117/-,"INR 22,175/-",BRD-DWS
T007246,01/03/2020,F01983,I,SEEDS,146 kgs,INR 101/-,"INR 14,801/-",BRD-DWS
T007247,04/27/2020,F01986,delivery,Sarson,4.2 qtl,"INR 5,960/-","INR 24,853/-",BRD-DWS
T007248,03/29/2020,f01986,delivery,MUSTARD,"1,167.00 kgs","INR 5,960/-","INR 69,553/-",BRD-DWS
T007249,12/16/2019,F01986,I,Seeds,218 kg,INR 52/-,"INR 11,380/-",BRD-DWS
T007250,04/12/2020,F01987,DELIVERY,MUSTARD,6.5 qtl,"INR 5,265/-","INR 34,065/-",BRD-DWS
T007251,03/07/2020,F01987,DELIVERY,mustard (Yellow),"1,174.00 kgs","INR 5,265/-","INR 61,811/-",BRD-DWS
T007252,12/16/2019,F01987,INPUT_PURCHASE,Hybrid Seeds,53 kg,INR 45/-,"INR 2,400/-",BRD-DWS
T007253,15/12/2019,f01987,input,Urea,80 kgs,INR 57/-,"INR 4,529/-",BRD-DWS
T007254,12/22/2019,F01987,INPUT_PURCHASE,FERTILIZER 50kg bag,115 kg,INR 40/-,"INR 4,610/-",BRD-DWS
T007255,05/11/2020,F01988,Delivery,MUSTARD,275 kg,"INR 6,050/-","INR 16,638/-",BRD-DWS
T007256,03/10/2020,F01988,Delivery,mustard (Yellow),1200 kg,"INR 6,050/-","INR 72,600/-",BRD-DWS
T007257,03/05/2020,F01989,DELIVERY,mustard (Yellow),11.8 qtl,"INR 5,655/-","INR 66,446/-",BRD-DWS
T007258,28/03/2020,F01989,FPO_DELIVERY,Lokwan Wheat,24.41 q,"INR 2,215/-","INR 54,068/-",BRD-DWS
T007259,12/01/2019,F01989,I,Urea,66 kgs,INR 57/-,"INR 3,746/-",BRD-DWS
T007260,02/13/2020,F01989,LOAN_REPAY,Loan Repayment,,,"INR 3,400/-",BRD-DWS
T007261,12/25/2019,F01989,loan,EMI,,,"INR 4,400/-",BRD-DWS
T007262,12/14/2019,F01989,Loan Repayment,Loan Repayment,,,"INR 1,400/-",BRD-DWS
T007263,02/01/2020,f01989,loan,Loan Repayment,,,"INR 6,500/-",BRD-DWS
T007264,12/08/2019,F01989,loan,Loan Repayment,,,"INR 6,800/-",BRD-DWS
T007265,04/20/2020,F01990,Delivery,Yellow Mustard,16.89 quintals,"INR 5,985/-","INR 1,01,087/-",BRD-DWS
T007266,04/03/2020,F01991,D,Mustard,9.61 q,"INR 6,320/-","INR 60,735/-",BRD-DWS
T007267,01/02/2020,F01991,input,Seeds,63 kgs,INR 93/-,"INR 5,838/-",BRD-DWS
T007268,12/31/2019,F01991,INPUT_PURCHASE,FERTILIZER 50kg bag,272 kgs,INR 50/-,"INR 13,728/-",BRD-DWS
T007269,03/06/2020,F01993,delivery,mustard (Yellow),961.00 kgs,"INR 5,940/-","INR 57,083/-",BRD-DWS
T007270,12/11/2019,F01993,Input Purchase,Urea,177 kgs,INR 35/-,"INR 6,278/-",BRD-DWS
T007271,12/06/2019,F01993,input,Hybrid Seeds,47 kgs,INR 50/-,"INR 2,373/-",BRD-DWS
T007272,01/11/2020,F01993,input,Urea,70 kgs,INR 39/-,"INR 2,762/-",BRD-DWS
T007273,01/02/2020,F01993,INPUT_PURCHASE,SEEDS,171 kg,INR 67/-,"INR 11,498/-",BRD-DWS
T007274,05/13/2020,F01994,D,Yellow Mustard,652.00 kgs,"INR 6,090/-","INR 39,707/-",BRD-DWS
T007275,03/17/2020,F01994,D,mustard (Yellow),7.80 q,"INR 6,090/-","INR 47,502/-",BRD-DWS
T007276,01/03/2020,F01994,FERT_PURCHASE,PPC,144 kg,INR 502/-,"INR 72,220/-",BRD-DWS
T007277,02/29/2020,F01997,FPO_DELIVERY,MUSTARD,117 kg,"INR 6,085/-","INR 7,119/-",BRD-DWS
T007278,05/13/2020,F01997,Delivery,mustard (Yellow),100 kg,"INR 6,085/-","INR 6,085/-",BRD-DWS
T007279,04/03/2020,F01997,Delivery,Yellow Mustard,253 kg,"INR 6,085/-","INR 15,395/-",BRD-DWS
T007280,03/16/2020,F01997,D,wheat,0.96 q,"INR 2,420/-","INR 2,323/-",BRD-DWS
T007281,03/31/2020,F01997,D,WHEAT,"1,016.00 kgs","INR 2,420/-","INR 24,587/-",BRD-DWS
T007282,12/28/2019,F01997,INPUT_PURCHASE,SEEDS,223 kg,INR 79/-,"INR 17,566/-",BRD-DWS
T007283,03/31/2020, F01997 ,L,Loan Repayment,,,"INR 7,500/-",BRD-DWS
T007284,03/28/2020,F01997,loan,Loan Repayment,,,"INR 6,300/-",BRD-DWS
T007285,04/02/2020,F01997,Loan Repayment,EMI,,,"INR 1,400/-",BRD-DWS
T007286,03/26/2020,F01998,delivery,MUSTARD,227.00 kgs,"INR 5,645/-","INR 12,814/-",BRD-DWS
T007287,04/24/2020,F01998,D,Mustard,638.00 kgs,"INR 5,645/-","INR 36,015/-",BRD-DWS
T007288,05/07/2020,f01998,D,mustard (Yellow),2041 kg,"INR 5,645/-","INR 1,15,214/-",BRD-DWS
T007289,12/18/2019, F01998 ,I,FERTILIZER 50kg bag,33 kg,INR 55/-,"INR 1,814/-",BRD-DWS
T007290,12/15/2019,f01998,FERT_PURCHASE,FERTILIZER 50kg bag,154 kgs,INR 46/-,"INR 7,038/-",BRD-DWS
T007291,12/28/2019,F01998,Input Purchase,Hybrid Seeds,153 kg,INR 112/-,"INR 17,173/-",BRD-DWS
T007292,04/14/2020,f01999,FPO_DELIVERY,Sarson,1.36 q,"INR 5,505/-","INR 7,487/-",BRD-DWS
T007293,05/01/2020,F01999,delivery,Sarson,0.49 q,"INR 5,505/-","INR 2,697/-",BRD-DWS
T007294,12/17/2019, F01999 ,input,Fertilizer,244 kgs,INR 37/-,"INR 9,126/-",BRD-DWS
T007295,03/30/2020,F02000,Delivery,mustard (Yellow),384.00 kgs,"INR 5,795/-","INR 22,253/-",BRD-DWS
T007296,12/04/2020,F02002,D,Mustard,4.19 quintals,"INR 5,785/-","INR 24,239/-",BRD-DWS
T007297,04/08/2020,F02002,FPO_DELIVERY,mustard (Yellow),245 kg,"INR 5,785/-","INR 14,173/-",BRD-DWS
T007298,03/31/2020,F02002,Delivery,mustard (Yellow),0.38 q,"INR 5,785/-","INR 2,198/-",BRD-DWS
T007299,04/30/2020,F02002,FPO_DELIVERY,WHEAT,"1,215.00 kgs","INR 2,340/-","INR 28,431/-",BRD-DWS
T007300,04/05/2020,F02002,loan,EMI,,,"INR 2,000/-",BRD-DWS
T007301,04/20/2020,F02008,FPO_DELIVERY,mustard (Yellow),5.0 qtl,"INR 6,000/-","INR 30,180/-",BRD-DWS
T007302,05/08/2020,F02008,D,Mustard,0.05 quintals,"INR 6,000/-",INR 300/-,BRD-DWS
T007303,01/07/2020,F02008,Input Purchase,Urea,93 kg,INR 55/-,"INR 5,080/-",BRD-DWS
T007304,12/27/2019,F02008,Input Purchase,Fertilizer,253 kgs,INR 35/-,"INR 8,847/-",BRD-DWS
T007305,12/05/2019,F02008,FERT_PURCHASE,SEEDS,44 kg,INR 123/-,"INR 5,409/-",BRD-DWS
T007306,01/06/2020,F02008,I,PPC,128 kgs,INR 605/-,"INR 77,469/-",BRD-DWS
T007307,03/10/2020,F02012,Delivery,MUSTARD,540 kg,"INR 5,740/-","INR 30,996/-",BRD-DWS
T007308,04/22/2020,F02012,FPO_DELIVERY,MUSTARD,589 kg,"INR 5,740/-","INR 33,809/-",BRD-DWS
T007309,01/12/2020,f02012,FERT_PURCHASE,Urea,148 kg,INR 58/-,"INR 8,588/-",BRD-DWS
T007310,12/28/2019,f02012,I,SEEDS,290 kg,INR 71/-,"INR 20,451/-",BRD-DWS
T007311,05/08/2020,f02012,loan,Loan Repayment,,,"INR 5,300/-",BRD-DWS
T007312,03/01/2020,F02012,L,EMI,,,"INR 2,000/-",BRD-DWS
T007313,04/14/2020,F02013,D,Sarson,11.46 q,"INR 6,135/-","INR 70,307/-",BRD-DWS
T007314,12/30/2019,F02013,Input Purchase,SEEDS,169 kg,INR 60/-,"INR 10,201/-",BRD-DWS
T007315,05/08/2020,F02016,FPO_DELIVERY,Sarson,"1,468.00 kgs","INR 5,940/-","INR 87,199/-",BRD-DWS
T007316,06/03/2020,F02016,FPO_DELIVERY,Lokwan Wheat,25.86 quintals,"INR 2,370/-","INR 61,288/-",BRD-DWS
T007317,03/06/2020,F02016,FPO_DELIVERY,Wheat,0.1 qtl,"INR 2,370/-",INR 284/-,BRD-DWS
T007318,04/03/2020,F02016,FPO_DELIVERY,Lokwan Wheat,13.62 q,"INR 2,370/-","INR 32,279/-",BRD-DWS
T007319,12/24/2019,F02016,input,FERTILIZER 50kg bag,96 kg,INR 50/-,"INR 4,754/-",BRD-DWS
T007320,01/12/2019,F02016,INPUT_PURCHASE,Hybrid Seeds,38 kgs,INR 61/-,"INR 2,305/-",BRD-DWS
T007321,12/09/2019,F02016,FERT_PURCHASE,PP chemicals,30 kgs,INR 438/-,"INR 13,138/-",BRD-DWS
T007322,26/04/2020,F02017,DELIVERY,MUSTARD,438 kg,"INR 5,865/-","INR 25,689/-",BRD-DWS
T007323,12/25/2019,F02017,input,NPK 10:26:26,119 kg,INR 43/-,"INR 5,123/-",BRD-DWS
T007324,12/07/2019,F02017,Input Purchase,Hybrid Seeds,314 kg,INR 103/-,"INR 32,348/-",BRD-DWS
T007325,12/07/2019,F02017,I,Urea,275 kgs,INR 54/-,"INR 14,880/-",BRD-DWS
T007326,03/30/2020,F02019,delivery,Yellow Mustard,1.46 t,"INR 6,005/-","INR 87,793/-",BRD-DWS
T007327,03/10/2020,f02019,Delivery,Yellow Mustard,"1,036.00 kgs","INR 6,005/-","INR 62,212/-",BRD-DWS
T007328,04/18/2020,F02020,delivery,mustard (Yellow),2820 kg,"INR 5,645/-","INR 1,59,189/-",BRD-DWS
T007329,03/11/2020,F02020,D,Yellow Mustard,766 kg,"INR 5,645/-","INR 43,241/-",BRD-DWS
T007330,12/27/2019,F02020,FERT_PURCHASE,NPK 10:26:26,278 kgs,INR 43/-,"INR 11,857/-",BRD-DWS
T007331,12/13/2019,F02020,I,SEEDS,308 kg,INR 115/-,"INR 35,506/-",BRD-DWS
T007332,01/09/2020,f02020,input,Fertilizer,282 kgs,INR 43/-,"INR 12,134/-",BRD-DWS
T007333,03/29/2020,F02021,DELIVERY,Mustard,5.56 quintals,"INR 5,615/-","INR 31,219/-",BRD-DWS
T007334,04/21/2020,F02021,D,MUSTARD,"1,234.00 kgs","INR 5,615/-","INR 69,289/-",BRD-DWS
T007335,05/12/2020,F02022,FPO_DELIVERY,MUSTARD,423 kg,"INR 5,735/-","INR 24,259/-",BRD-DWS
T007336,04/13/2020,F02022,D,Sarson,2000 kg,"INR 5,735/-","INR 1,14,700/-",BRD-DWS
T007337,03/19/2020,F02024,delivery,mustard (Yellow),4.20 q,"INR 5,985/-","INR 25,137/-",BRD-DWS
T007338,03/23/2020,F02024,FPO_DELIVERY,Yellow Mustard,1233 kg,"INR 5,985/-","INR 73,795/-",BRD-DWS
T007339,17/03/2020,F02026,FPO_DELIVERY,mustard (Yellow),1251 kg,"INR 5,240/-","INR 65,552/-",BRD-DWS
T007340,05/12/2020,F02027,Delivery,Mustard,212.00 kgs,"INR 5,960/-","INR 12,635/-",BRD-DWS
T007341,04/11/2020,F02027,DELIVERY,Sarson,89.00 kgs,"INR 5,960/-","INR 5,304/-",BRD-DWS
T007342,04/18/2020,F02027,FPO_DELIVERY,mustard (Yellow),0.41 q,"INR 5,960/-","INR 2,444/-",BRD-DWS
T007343,12/31/2019,F02027,input,PP chemicals,149 kg,INR 614/-,"INR 91,449/-",BRD-DWS
T007344,03/01/2020,F02027,INPUT_PURCHASE,Fertilizer,178 kg,INR 31/-,"INR 5,564/-",BRD-DWS
T007345,05/31/2020,F02027,loan,EMI,,,"INR 5,300/-",BRD-DWS
T007346,01/23/2020,F02027,LOAN_REPAY,Loan Repayment,,,"INR 3,000/-",BRD-DWS
T007347,03/02/2020,F02028,D,Mustard,20.96 q,"INR 6,215/-","INR 1,30,266/-",BRD-DWS
T007348,03/02/2020,F02029,delivery,mustard (Yellow),7.2 qtl,"INR 5,920/-","INR 42,920/-",BRD-DWS
T007349,04/07/2020,F02030,FPO_DELIVERY,Sarson,383 kg,"INR 5,695/-","INR 21,812/-",BRD-DWS
T007350,04/04/2020,F02030,delivery,Mustard,443.00 kgs,"INR 5,695/-","INR 25,229/-",BRD-DWS
T007351,05/12/2020,F02030,delivery,wheat,19.03 quintals,"INR 2,345/-","INR 44,625/-",BRD-DWS
T007352,04/11/2020,F02030,DELIVERY,Lokwan Wheat,1.49 q,"INR 2,345/-","INR 3,494/-",BRD-DWS
T007353,01/03/2020,F02030,I,FERTILIZER 50kg bag,211 kg,INR 58/-,"INR 12,135/-",BRD-DWS
T007354,12/10/2019,F02030,FERT_PURCHASE,Hybrid Seeds,153 kgs,INR 81/-,"INR 12,379/-",BRD-DWS
T007355,12/13/2019,F02030,INPUT_PURCHASE,NPK 10:26:26,105 kg,INR 38/-,"INR 3,941/-",BRD-DWS
T007356,12/15/2019,f02030,Input Purchase,Seeds,266 kgs,INR 117/-,"INR 31,199/-",BRD-DWS
T007357,04/28/2020,F02031,DELIVERY,MUSTARD,96.00 kgs,"INR 5,935/-","INR 5,698/-",BRD-DWS
T007358,03/06/2020,F02031,D,Yellow Mustard,1401 kg,"INR 5,935/-","INR 83,149/-",BRD-DWS
T007359,05/09/2020,F02031,FPO_DELIVERY,WHEAT,21.84 q,"INR 2,220/-","INR 48,485/-",BRD-DWS
T007360,03/17/2020,F02031,delivery,wheat,17.87 q,"INR 2,220/-","INR 39,671/-",BRD-DWS
T007361,01/13/2020,F02031,input,Fertilizer,197 kgs,INR 29/-,"INR 5,660/-",BRD-DWS
T007362,32/01/2022,F02032,Delivery,Mustard,5.34 quintals,"INR 6,340/-","INR 33,856/-",BRD-DWS
T007363,05/12/2020,F02032,D,Mustard,0.36 q,"INR 6,340/-","INR 2,282/-",BRD-DWS
T007364,12/27/2019,F02032,input,DAP,148 kgs,INR 47/-,"INR 6,978/-",BRD-DWS
T007365,03/30/2020,F02033,DELIVERY,MUSTARD,4.7 qtl,"INR 6,470/-","INR 30,086/-",BRD-DWS
T007366,03/10/2020,F02033,D,Yellow Mustard,7.93 q,"INR 6,470/-","INR 51,307/-",BRD-DWS
T007367,03/18/2020,F02033,DELIVERY,wheat,27.03 q,"INR 2,350/-","INR 63,520/-",BRD-DWS
T007368,03/05/2020,F02033,delivery,WHEAT,1.66 q,"INR 2,350/-","INR 3,901/-",BRD-DWS
T007369,12/29/2019,F02033,INPUT_PURCHASE,DAP,310 kg,INR 40/-,"INR 12,341/-",BRD-DWS
T007370,05/01/2020,F02035,DELIVERY,mustard (Yellow),9.68 q,"INR 6,095/-","INR 59,000/-",BRD-DWS
T007371,04/29/2020,F02035,DELIVERY,MUSTARD,11.5 qtl,"INR 6,095/-","INR 69,910/-",BRD-DWS
T007372,04/05/2020,F02036,Delivery,Sarson,15.66 q,"INR 5,625/-","INR 88,088/-",BRD-DWS
T007373,30/03/2020,F02036,D,WHEAT,43.43 q,"INR 2,310/-","INR 1,00,323/-",BRD-DWS
T007374,22/12/2019,F02036,FERT_PURCHASE,Urea,95 kg,INR 32/-,"INR 3,038/-",BRD-DWS
T007375,05/01/2020, F02038 ,Delivery,Sarson,"1,979.00 kgs","INR 6,300/-","INR 1,24,677/-",BRD-DWS
T007376,17/04/2020,F02038,delivery,Mustard,0.62 MT,"INR 6,300/-","INR 39,249/-",BRD-DWS
T007377,05/03/2020,F02038,Delivery,Lokwan Wheat,6.87 MT,"INR 2,270/-","INR 1,55,904/-",BRD-DWS
T007378,01/07/2020,F02038,INPUT_PURCHASE,SEEDS,252 kg,INR 53/-,"INR 13,301/-",BRD-DWS
T007379,14/12/2019,F02038,Input Purchase,Fertilizer,204 kg,INR 32/-,"INR 6,530/-",BRD-DWS
T007380,03/04/2020,F02038,L,Loan Repayment,,,"INR 7,700/-",BRD-DWS
T007381,03/21/2020,F02038,LOAN_REPAY,Loan Repayment,,,"INR 2,200/-",BRD-DWS
T007382,03/31/2020,F02041,DELIVERY,Mustard,6.17 q,"INR 6,155/-","INR 37,976/-",BRD-DWS
T007383,03/25/2020,F02042,DELIVERY,MUSTARD,6.96 quintals,"INR 5,990/-","INR 41,690/-",BRD-DWS
T007384,04/01/2020,f02042,D,wheat,380.00 kgs,"INR 2,215/-","INR 8,417/-",BRD-DWS
T007385,04/23/2020,F02042,Delivery,wheat,13.36 q,"INR 2,215/-","INR 29,592/-",BRD-DWS
T007386,01/05/2020,F02042,INPUT_PURCHASE,SEEDS,110 kgs,INR 122/-,"INR 13,440/-",BRD-DWS
T007387,03/18/2020,F02043,FPO_DELIVERY,MUSTARD,7.5 qtl,"INR 5,815/-","INR 43,729/-",BRD-DWS
T007388,05/11/2020,F02043,DELIVERY,MUSTARD,209 kg,"INR 5,815/-","INR 12,153/-",BRD-DWS
T007389,03/11/2020,F02043,delivery,Wheat (Durum),1828 kg,"INR 2,220/-","INR 40,582/-",BRD-DWS
T007390,04/28/2020,f02043,Delivery,WHEAT,40.00 kgs,"INR 2,220/-",INR 888/-,BRD-DWS
T007391,12/03/2019,F02043,Input Purchase,SEEDS,229 kgs,INR 114/-,"INR 26,088/-",BRD-DWS
T007392,05/16/2020,F02043,Loan Repayment,Loan Repayment,,,"INR 4,700/-",BRD-DWS
T007393,15/01/2020,F02043,LOAN_REPAY,Loan Repayment,,,"INR 5,600/-",BRD-DWS
T007394,02/28/2020,F02043,loan,EMI,,,"INR 6,200/-",BRD-DWS
T007395,04/24/2020,F02044,delivery,Mustard,132.00 kgs,"INR 6,280/-","INR 8,290/-",BRD-DWS
T007396,05/14/2020,F02044,delivery,Mustard,25.73 quintals,"INR 6,280/-","INR 1,61,584/-",BRD-DWS
T007397,12/12/2019, F02044 ,INPUT_PURCHASE,DAP,64 kg,INR 46/-,"INR 2,936/-",BRD-DWS
T007398,04/02/2020,F02046,D,Yellow Mustard,0.31 MT,"INR 6,255/-","INR 19,140/-",BRD-DWS
T007399,03/12/2020,F02046,D,MUSTARD,"1,241.00 kgs","INR 6,255/-","INR 77,625/-",BRD-DWS
T007400,01/09/2020,F02046,INPUT_PURCHASE,Urea,96 kg,INR 50/-,"INR 4,776/-",BRD-DWS
T007401,03/10/2020,F02046,loan,EMI,,,"INR 4,000/-",BRD-DWS
T007402,04/22/2020,F02049,Delivery,Yellow Mustard,12.74 quintals,"INR 5,680/-","INR 72,363/-",BRD-DWS
T007403,02/26/2020,F02049,L,EMI,,,INR 800/-,BRD-DWS
T007404,03/06/2020,F02050,DELIVERY,MUSTARD,6.2 qtl,"INR 5,800/-","INR 35,960/-",BRD-DWS
T007405,05/09/2020,F02050,FPO_DELIVERY,Lokwan Wheat,6.62 quintals,"INR 2,350/-","INR 15,557/-",BRD-DWS
T007406,03/08/2020,F02050,FPO_DELIVERY,WHEAT,6.4 qtl,"INR 2,350/-","INR 15,134/-",BRD-DWS
T007407,03/17/2020,F02050,FPO_DELIVERY,Lokwan Wheat,2.23 quintals,"INR 2,350/-","INR 5,240/-",BRD-DWS
T007408,01/03/2020,F02050,FERT_PURCHASE,DAP,84 kgs,INR 60/-,"INR 5,026/-",BRD-DWS
T007409,05/11/2020,F02051,delivery,MUSTARD,0.49 t,"INR 5,605/-","INR 27,465/-",BRD-DWS
T007410,12/12/2019,F02051,INPUT_PURCHASE,Seeds,173 kg,INR 52/-,"INR 9,077/-",BRD-DWS
T007411,05/01/2020,F02052,FPO_DELIVERY,Yellow Mustard,1196 kg,"INR 6,060/-","INR 72,478/-",BRD-DWS
T007412,04/27/2020,F02052,delivery,wheat,3044 kg,"INR 2,210/-","INR 67,272/-",BRD-DWS
T007413,01/01/2020,F02052,FERT_PURCHASE,PPC,200 kg,INR 544/-,"INR 1,08,758/-",BRD-DWS
T007414,12/02/2019,F02052,FERT_PURCHASE,NPK 10:26:26,309 kg,INR 34/-,"INR 10,645/-",BRD-DWS
T007415,25/12/2019,F02052,input,FERTILIZER 50kg bag,106 kg,INR 42/-,"INR 4,489/-",BRD-DWS
T007416,01/15/2020,f02052,FERT_PURCHASE,PP chemicals,302 kgs,INR 629/-,"INR 1,90,100/-",BRD-DWS
T007417,04/11/2020,F02053,DELIVERY,Mustard,563.00 kgs,"INR 5,845/-","INR 32,907/-",BRD-DWS
T007418,05/09/2020,f02053,DELIVERY,Sarson,0.9 qtl,"INR 5,845/-","INR 5,319/-",BRD-DWS
T007419,12/13/2019,F02053,I,FERTILIZER 50kg bag,285 kgs,INR 53/-,"INR 15,173/-",BRD-DWS
T007420,04/21/2020,F02054,DELIVERY,MUSTARD,"3,243.00 kgs","INR 5,785/-","INR 1,87,608/-",BRD-DWS
T007421,12/30/2019,F02054,Input Purchase,Fertilizer,292 kgs,INR 42/-,"INR 12,214/-",BRD-DWS
T007422,01/08/2020,F02054,INPUT_PURCHASE,Fertilizer,166 kgs,INR 51/-,"INR 8,537/-",BRD-DWS
T007423,21/03/2020,F02055,D,Mustard,923 kg,"INR 6,165/-","INR 56,903/-",BRD-DWS
T007424,02/06/2020,F02055,Loan Repayment,Loan Repayment,,,"INR 5,300/-",BRD-DWS
T007425,04/20/2020,f02057,D,mustard (Yellow),784 kg,"INR 5,910/-","INR 46,334/-",BRD-DWS
T007426,03/15/2020,F02057,Delivery,WHEAT,"1,899.00 kgs","INR 2,380/-","INR 45,196/-",BRD-DWS
T007427,12/31/2019,F02057,Loan Repayment,Loan Repayment,,,"INR 5,500/-",BRD-DWS
T007428,02/26/2020,F02057,L,Loan Repayment,,,"INR 7,700/-",BRD-DWS
T007429,05/12/2019,F02057,LOAN_REPAY,EMI,,,₹ N/A,BRD-DWS
T007430,05/02/2020,F02058,DELIVERY,Yellow Mustard,4.2 qtl,"INR 6,000/-","INR 25,140/-",BRD-DWS
T007431,04/10/2020,f02060,Delivery,Sarson,22.3 qtl,"INR 6,220/-","INR 1,38,519/-",BRD-DWS
T007432,03/31/2020,F02060,delivery,Yellow Mustard,13.05 quintals,"INR 6,220/-","INR 81,171/-",BRD-DWS
T007433,04/13/2020,F02060,DELIVERY,WHEAT,"7,686.00 kgs","INR 2,305/-","INR 1,77,162/-",BRD-DWS
T007434,12/31/2019,F02060,INPUT_PURCHASE,DAP,314 kg,INR 47/-,"INR 14,843/-",BRD-DWS
T007435,02/29/2020,f02061,D,Yellow Mustard,"1,464.00 kgs","INR 5,990/-","INR 87,694/-",BRD-DWS
T007436,12/23/2019,F02061,I,Seeds,45 kgs,INR 48/-,"INR 2,146/-",BRD-DWS
T007949,04/30/2020,F02227,delivery,MUSTARD,205 kg,"INR 5,580/-","INR 11,439/-",BRD-DWS
T007950,04/24/2020,f02227,DELIVERY,mustard (Yellow),562 kg,"INR 5,580/-","INR 31,360/-",BRD-DWS
T007951,03/18/2020,F02227,FPO_DELIVERY,mustard (Yellow),497.00 kgs,"INR 5,580/-","INR 27,733/-",BRD-DWS
T007958,04/10/2020,F02231,FPO_DELIVERY,MUSTARD,0.32 q,"INR 5,765/-","INR 1,845/-",BRD-DWS
T007959,03/06/2020, F02231 ,Delivery,Mustard,8.4 qtl,"INR 5,765/-","INR 48,599/-",BRD-DWS
T007960,03/22/2020, F02231 ,DELIVERY,Yellow Mustard,4.91 quintals,"INR 5,765/-","INR 28,306/-",BRD-DWS
T007961,12/15/2019,F02231,input,Seeds,257 kgs,INR 67/-,"INR 17,173/-",BRD-DWS
T007962,12/15/2019,F02231,FERT_PURCHASE,Hybrid Seeds,39 kgs,INR 55/-,"INR 2,158/-",BRD-DWS
T007963,12/14/2019,F02231,input,Fertilizer,97 kg,INR 54/-,"INR 5,218/-",BRD-DWS
T007964,02/25/2020,F02231,Loan Repayment,EMI,,,"INR 4,700/-",BRD-DWS
T007995,05/08/2020,F02243,FPO_DELIVERY,Mustard,383 kg,"INR 6,130/-","INR 23,478/-",BRD-DWS
T007996,05/03/2020,f02243,FPO_DELIVERY,mustard (Yellow),17.55 q,"INR 6,130/-","INR 1,07,582/-",BRD-DWS
T007997,12/31/2019,F02243,FERT_PURCHASE,Seeds,315 kg,INR 121/-,"INR 38,187/-",BRD-DWS
T007998,02/20/2020,F02243,L,Loan Repayment,,,"INR 6,400/-",BRD-DWS
T007999,03/22/2020,f02243,LOAN_REPAY,EMI,,,"INR 5,200/-",BRD-DWS
T008013,04/15/2020,F02249,D,Sarson,847 kg,"INR 5,710/-","INR 48,364/-",BRD-DWS
T008014,03/25/2020,F02249,DELIVERY,Mustard,"1,480.00 kgs","INR 5,710/-","INR 84,508/-",BRD-DWS
T008015,12/08/2019,F02249,Input Purchase,SEEDS,239 kgs,INR 112/-,"INR 26,840/-",BRD-DWS
T008016,04/25/2020,F02250,DELIVERY,Sarson,1452 kg,"INR 5,645/-","INR 81,965/-",BRD-DWS
T008044,04/30/2020,f02259,D,Mustard,824.00 kgs,"INR 5,855/-","INR 48,245/-",BRD-DWS
T008045,04/23/2020,F02259,delivery,Sarson,8.34 quintals,"INR 5,855/-","INR 48,831/-",BRD-DWS
T008046,01/10/2020,F02259,I,FERTILIZER 50kg bag,163 kgs,INR 46/-,"INR 7,441/-",BRD-DWS
T008047,12/11/2019,F02259,FERT_PURCHASE,DAP,94 kg,INR 40/-,"INR 3,765/-",BRD-DWS
T008048,10/12/2019,F02259,input,Bio-pesticide,119 kg,INR 389/-,"INR 46,327/-",BRD-DWS
T008049,01/02/2020,F02259,FERT_PURCHASE,Urea,197 kgs,INR 56/-,"INR 10,943/-",BRD-DWS
T008050,12/12/2019,F02259,FERT_PURCHASE,DAP,191 kg,INR 48/-,"INR 9,153/-",BRD-DWS
T008051,01/22/2020,F02259,loan,EMI,,,"INR 7,700/-",BRD-DWS
T008080,03/26/2020,F02267,DELIVERY,Yellow Mustard,0.80 MT,"INR 6,005/-","INR 48,160/-",BRD-DWS
T008081,03/24/2020,F02267,Delivery,MUSTARD,1.5 qtl,"INR 6,005/-","INR 9,008/-",BRD-DWS
T008082,01/12/2020,F02267,INPUT_PURCHASE,Seeds,307 kg,INR 89/-,"INR 27,443/-",BRD-DWS
