txn_id,txn_date,farmer_id,txn_type,item,qty,rate_inr,amount_inr,gid
T009537,09-06-2020,F01640,I,Hybrid Seeds,94 kg,₹ 62,"₹ 5,807",BRD-IND
T009538,12-11-2020,F01641,D,SOYABEAN,198 kg,"₹ 5,250","₹ 10,395",BRD-IND
T009539,17-11-2020,F01641,Loan Repayment,EMI,,,"₹ 7,500",BRD-IND
T009540,15-10-2020,F01642,Delivery,SOYABEAN,850.00 kgs,"₹ 5,180","₹ 44,030",BRD-IND
T009541,20-06-2020,F01642,Input Purchase,SEEDS,229 kgs,₹ 92,"₹ 20,990",BRD-IND
T009542,21-06-2020,F01642,Input Purchase,FERTILIZER 50kg bag,130 kgs,₹ 39,"₹ 5,083",BRD-IND
T009543,09-10-2020,F01643,D,SOYABEAN,1159 kg,"₹ 5,300","₹ 61,427",BRD-IND
T009544,12-06-2020,F01643,I,FERTILIZER 50kg bag,101 kgs,₹ 50,"₹ 5,077",BRD-IND
T009545,06-11-2020,F01644,D,SOYABEAN,"3,188.00 kgs","₹ 5,205","₹ 1,65,935",BRD-IND
T009546,02-06-2020,F01644,I,Seeds,80 kgs,₹ 82,"₹ 6,593",BRD-IND
T009547,20-06-2020,F01644,I,Fertilizer,247 kgs,₹ 39,"₹ 9,653",BRD-IND
T009548,03-07-2020,F01644,input,Fertilizer,86 kgs,₹ 42,"₹ 3,573",BRD-IND
T009549,10-07-2020,F01644,Input Purchase,DAP,286 kgs,₹ 51,"₹ 14,566",BRD-IND
T009550,01-10-2020,F01645,FPO_DELIVERY,SOYABEAN,4729 kg,"₹ 5,070","₹ 2,39,760",BRD-IND
T009551,26-06-2020,f01645,Input Purchase,DAP,285 kg,₹ 37,"₹ 10,460",BRD-IND
T009552,01-10-2020, F01645 ,loan,EMI,,,"₹ 6,500",BRD-IND
T009553,25-09-2020,F01645,L,EMI,,,"₹ 6,700",BRD-IND
T009554,17-09-2020,F01645,LOAN_REPAY,EMI,,,"₹ 3,200",BRD-IND
T009555,21-11-2020,F01647,D,SOYABEAN,643.00 kgs,"₹ 5,295","₹ 34,047",BRD-IND
T009556,21-10-2020,f01647,Delivery,SOYABEAN,73 kg,"₹ 5,295","₹ 3,865",BRD-IND
T009557,03-11-2020,F01649,FPO_DELIVERY,Soybean (Yellow),1484 kg,"₹ 5,235","₹ 77,687",BRD-IND
T009558,07-10-2020,F01649,Delivery,Soybean (Yellow),553.00 kgs,"₹ 5,235","₹ 28,950",BRD-IND
T009559,18-10-2020,F01649,L,EMI,,,"₹ 2,600",BRD-IND
T009560,27-09-2020,f01649,L,Loan Repayment,,,"₹ 1,300",BRD-IND
T009561,18-09-2020,F01649,Loan Repayment,EMI,,,"₹ 4,100",BRD-IND
T009562,09-11-2020,F01650,Delivery,Soybean,156 kg,"₹ 4,840","₹ 7,550",BRD-IND
T009563,20-11-2020,F01650,D,SOYABEAN,711.00 kgs,"₹ 4,840","₹ 34,412",BRD-IND
T009564,27-10-2020,F01650,L,EMI,,,"₹ 4,700",BRD-IND
T009565,12-10-2020,f01653,DELIVERY,Soybean,754 kg,"₹ 5,385","₹ 40,603",BRD-IND
T009566,12-07-2020,F01653,I,Urea,231 kgs,₹ 43,"₹ 10,025",BRD-IND
T009567,05-10-2020,F01654,DELIVERY,Soybean,2854 kg,"₹ 4,715","₹ 1,34,566",BRD-IND
T009568,08-11-2020,F01654,D,soya,"1,670.00 kgs","₹ 4,715","₹ 78,740",BRD-IND
T009569,23-06-2020,F01654,Input Purchase,Seeds,183 kg,₹ 71,"₹ 13,011",BRD-IND
T009570,25-11-2020,F01656,DELIVERY,soya,188.00 kgs,"₹ 5,165","₹ 9,710",BRD-IND
T009571,16-10-2020,F01656,delivery,SOYABEAN,114.00 kgs,"₹ 5,165","₹ 5,888",BRD-IND
T009572,04-07-2020,F01656,I,Seeds,172 kg,₹ 75,"₹ 12,871",BRD-IND
T009573,04-06-2020, F01656 ,FERT_PURCHASE,PPC,149 kgs,₹ 131,"₹ 19,577",BRD-IND
T009574,01-07-2020,F01656,FERT_PURCHASE,Hybrid Seeds,196 kg,₹ 120,"₹ 23,438",BRD-IND
T009575,15-06-2020,F01656,Input Purchase,FERTILIZER 50kg bag,198 kg,₹ 59,"₹ 11,585",BRD-IND
T009576,08-06-2020,F01656,INPUT_PURCHASE,Seeds,288 kgs,₹ 56,"₹ 16,056",BRD-IND
T009577,05-11-2020,F01658,delivery,Soybean (Yellow),3087 kg,"₹ 5,150","₹ 1,58,980",BRD-IND
T009578,31-10-2020,F01659,Delivery,Soybean,875 kg,"₹ 4,845","₹ 42,394",BRD-IND
T009579,20-10-2020, F01659 ,Delivery,SOYABEAN,3279 kg,"₹ 4,845","₹ 1,58,868",BRD-IND
T009580,15-10-2020,F01660,DELIVERY,Soybean (Yellow),961 kg,"₹ 5,250","₹ 50,452",BRD-IND
T009581,16-10-2020,F01660,D,SOYABEAN,95.00 kgs,"₹ 5,250","₹ 4,988",BRD-IND
T009582,03-06-2020,F01660,INPUT_PURCHASE,NPK 10:26:26,52 kgs,₹ 34,"₹ 1,776",BRD-IND
T009583,03-06-2020,F01660,FERT_PURCHASE,SEEDS,60 kg,₹ 85,"₹ 5,113",BRD-IND
T009584,07-11-2020,f01662,DELIVERY,SOYABEAN,844 kg,"₹ 4,790","₹ 40,428",BRD-IND
T009585,13-06-2020,F01662,I,PP chemicals,76 kg,₹ 217,"₹ 16,513",BRD-IND
T009586,13-10-2020,F01664,delivery,soya,"1,144.00 kgs","₹ 5,095","₹ 58,287",BRD-IND
T009587,15-06-2020,f01664,INPUT_PURCHASE,Fertilizer,127 kg,₹ 35,"₹ 4,477",BRD-IND
T009588,02-07-2020,F01664,input,SEEDS,171 kgs,₹ 67,"₹ 11,488",BRD-IND
T009589,11-07-2020,F01664,INPUT_PURCHASE,Urea,25 kgs,₹ 29,₹ 732,BRD-IND
T009590,01-07-2020,F01664,Input Purchase,FERTILIZER 50kg bag,32 kg,₹ 53,"₹ 1,705",BRD-IND
T009591,05-11-2020,F01666,delivery,soya,"1,206.00 kgs","₹ 4,865","₹ 58,672",BRD-IND
T009592,04-10-2020,F01669,delivery,SOYABEAN,2604 kg,"₹ 4,925","₹ 1,28,247",BRD-IND
T009593,28-06-2020,F01669,FERT_PURCHASE,FERTILIZER 50kg bag,197 kg,₹ 38,"₹ 7,405",BRD-IND
T009594,25-11-2020,F01670,D,soya,316.00 kgs,"₹ 5,270","₹ 16,653",BRD-IND
T009595,07-10-2020,F01670,delivery,SOYABEAN,"1,648.00 kgs","₹ 5,270","₹ 86,850",BRD-IND
T009596,08-07-2020,F01670,Input Purchase,Fertilizer,85 kg,₹ 48,"₹ 4,038",BRD-IND
T009597,18-06-2020,F01670,I,FERTILIZER 50kg bag,263 kg,₹ 41,"₹ 10,857",BRD-IND
T009598,27-06-2020,f01670,I,PPC,257 kg,₹ 658,"₹ 1,69,024",BRD-IND
T009599,21-08-2020,F01670,loan,Loan Repayment,,,"₹ 5,900",BRD-IND
T009600,15-11-2020,F01671,delivery,soya,633 kg,"₹ 4,905","₹ 31,049",BRD-IND
T009601,20-06-2020,F01671,INPUT_PURCHASE,FERTILIZER 50kg bag,58 kgs,₹ 56,"₹ 3,267",BRD-IND
T009602,01-06-2020,F01671,input,DAP,300 kg,₹ 53,"₹ 15,930",BRD-IND
T009603,05-07-2020,F01671,Input Purchase,Bio-pesticide,161 kgs,₹ 194,"₹ 31,261",BRD-IND
T009604,13-06-2020,F01671,FERT_PURCHASE,Fertilizer,150 kg,₹ 44,"₹ 6,568",BRD-IND
T009605,24-10-2020,F01675,Delivery,SOYABEAN,825 kg,"₹ 4,900","₹ 40,425",BRD-IND
T009606,06-11-2020,F01675,Delivery,soya,23.00 kgs,"₹ 4,900","₹ 1,127",BRD-IND
T009607,01-06-2020,F01675,FERT_PURCHASE,Seeds,91 kgs,₹ 62,"₹ 5,673",BRD-IND
T009608,10-07-2020,F01675,INPUT_PURCHASE,PPC,33 kg,₹ 326,"₹ 10,752",BRD-IND
T009609,14-06-2020,F01675,Loan Repayment,EMI,,,"₹ 5,200",BRD-IND
T009610,12-10-2020,F01677,DELIVERY,soya,361 kg,"₹ 5,250","₹ 18,952",BRD-IND
T009611,26-10-2020,F01677,DELIVERY,Soybean,351.00 kgs,"₹ 5,250","₹ 18,428",BRD-IND
T009612,24-10-2020,F01679,DELIVERY,SOYABEAN,814.00 kgs,"₹ 5,250","₹ 42,735",BRD-IND
T009613,18-10-2020,F01679,DELIVERY,Soybean,117.00 kgs,"₹ 5,250","₹ 6,142",BRD-IND
T009614,21-06-2020,F01679,FERT_PURCHASE,Urea,231 kgs,₹ 55,"₹ 12,670",BRD-IND
T009615,09-07-2020,f01679,input,FERTILIZER 50kg bag,256 kg,₹ 35,"₹ 8,914",BRD-IND
T009616,23-06-2020,F01679,I,DAP,175 kg,₹ 40,"₹ 6,944",BRD-IND
T009617,17-06-2020,F01679,INPUT_PURCHASE,FERTILIZER 50kg bag,163 kg,₹ 50,"₹ 8,117",BRD-IND
T009618,23-06-2020, F01679 ,FERT_PURCHASE,DAP,303 kgs,₹ 40,"₹ 12,041",BRD-IND
T009619,22-06-2020,F01679,Input Purchase,Urea,198 kg,₹ 36,"₹ 7,199",BRD-IND
T009620,18-10-2020,F01680,delivery,Soybean,490.00 kgs,"₹ 5,250","₹ 25,725",BRD-IND
T009621,03-11-2020,f01680,D,Soybean (Yellow),380 kg,"₹ 5,250","₹ 19,950",BRD-IND
T009622,16-06-2020,F01680,FERT_PURCHASE,Urea,45 kgs,₹ 40,"₹ 1,787",BRD-IND
T009623,21-10-2020,F01687,FPO_DELIVERY,soya,254.00 kgs,"₹ 5,200","₹ 13,208",BRD-IND
T009624,24-10-2020,F01687,FPO_DELIVERY,soya,459 kg,"₹ 5,200","₹ 23,868",BRD-IND
T009625,11-10-2020,F01687,DELIVERY,Soybean (Yellow),,"₹ 5,200","₹ 66,560",BRD-IND
T009626,06-10-2020,F01692,D,soya,509 kg,"₹ 5,035","₹ 25,628",BRD-IND
T009627,15-10-2020,F01692,delivery,SOYABEAN,309 kg,"₹ 5,035","₹ 15,558",BRD-IND
T009628,12-10-2020,F01692,FPO_DELIVERY,SOYABEAN,50 kg,"₹ 5,035","₹ 2,518",BRD-IND
T009629,06-07-2020,F01692,I,Fertilizer,254 kg,₹ 45,"₹ 11,321",BRD-IND
T009630,23-10-2020, F01692 ,LOAN_REPAY,EMI,,,"₹ 4,300",BRD-IND
T009631,05-11-2020,F01693,FPO_DELIVERY,Soybean,458 kg,"₹ 5,110","₹ 23,404",BRD-IND
T009632,11-11-2020,F01693,DELIVERY,soya,403 kg,"₹ 5,110","₹ 20,593",BRD-IND
T009633,25-06-2020,F01693,input,SEEDS,180 kg,₹ 90,"₹ 16,231",BRD-IND
T009634,07-07-2020,F01693,FERT_PURCHASE,FERTILIZER 50kg bag,169 kgs,₹ 53,"₹ 8,957",BRD-IND
T009635,10-07-2020,F01693,INPUT_PURCHASE,Bio-pesticide,33 kg,₹ 355,"₹ 11,722",BRD-IND
T009636,12-10-2020,F01694,DELIVERY,Soybean (Yellow),1496 kg,"₹ 5,330","₹ 79,737",BRD-IND
T009637,10-07-2020,F01694,FERT_PURCHASE,NPK 10:26:26,184 kg,₹ 31,"₹ 5,676",BRD-IND
T009638,29-06-2020,F01694,input,Bio-pesticide,37 kgs,₹ 357,"₹ 13,191",BRD-IND
T009639,05-06-2020,F01694,INPUT_PURCHASE,Hybrid Seeds,142 kg,₹ 87,"₹ 12,388",BRD-IND
T009640,18-10-2020,F01695,D,soya,197 kg,"₹ 4,925","₹ 9,702",BRD-IND
T009641,02-11-2020,F01695,DELIVERY,SOYABEAN,260.00 kgs,"₹ 4,925","₹ 12,805",BRD-IND
T009642,21-07-2020,F01695,L,EMI,,,"₹ 4,700",BRD-IND
T009643,18-11-2020,F01695,LOAN_REPAY,EMI,,,"₹ 3,700",BRD-IND
T009644,12-07-2020,F01695,Loan Repayment,EMI,,,"₹ 3,900",BRD-IND
T009645,24-11-2020,F01696,D,Soybean,1468 kg,"₹ 4,900","₹ 71,932",BRD-IND
T009646,05-11-2020,F01699,delivery,Soybean (Yellow),503.00 kgs,"₹ 4,950","₹ 24,898",BRD-IND
T009647,08-11-2020,f01702,FPO_DELIVERY,Soybean (Yellow),73 kg,"₹ 5,135","₹ 3,749",BRD-IND
T009648,22-11-2020,F01702,DELIVERY,SOYABEAN,"1,835.00 kgs","₹ 5,135","₹ 94,227",BRD-IND
T009649,07-11-2020,F01702,delivery,SOYABEAN,242.00 kgs,"₹ 5,135","₹ 12,427",BRD-IND
T009650,05-07-2020,F01702,input,PP chemicals,132 kg,₹ 505,"₹ 66,672",BRD-IND
T009651,07-07-2020,F01702,input,Urea,155 kgs,₹ 41,"₹ 6,425",BRD-IND
T009652,29-11-2020,F01703,DELIVERY,Soybean (Yellow),1326 kg,"₹ 5,345","₹ 70,875",BRD-IND
T009653,12-10-2020,F01706,FPO_DELIVERY,Soybean,1939 kg,"₹ 4,885","₹ 94,720",BRD-IND
T009654,25-06-2020,f01706,INPUT_PURCHASE,Seeds,225 kg,₹ 47,"₹ 10,519",BRD-IND
T009655,08-11-2020,F01707,DELIVERY,Soybean,467.00 kgs,"₹ 5,015","₹ 23,420",BRD-IND
T009656,07-10-2020,F01707,D,SOYABEAN,117.00 kgs,"₹ 5,015","₹ 5,868",BRD-IND
T009657,01-06-2020,F01707,INPUT_PURCHASE,PPC,187 kg,₹ 342,"₹ 63,890",BRD-IND
T009658,14-10-2020,F01709,delivery,Soybean,3613 kg,"₹ 4,870","₹ 1,75,953",BRD-IND
T009659,05-07-2020,F01709,Input Purchase,FERTILIZER 50kg bag,199 kgs,₹ 57,"₹ 11,245",BRD-IND
T009660,23-06-2020,F01709,Loan Repayment,EMI,,,"₹ 2,700",BRD-IND
T009661,04-11-2020,F01714,FPO_DELIVERY,soya,899.00 kgs,"₹ 4,980","₹ 44,770",BRD-IND
T009662,28-10-2020,F01714,FPO_DELIVERY,Soybean (Yellow),414 kg,"₹ 4,980","₹ 20,617",BRD-IND
T009663,19-10-2020,F01714,DELIVERY,soya,108.00 kgs,"₹ 4,980","₹ 5,378",BRD-IND
T009664,06-10-2020,F01717,FPO_DELIVERY,SOYABEAN,321.00 kgs,"₹ 4,830","₹ 15,504",BRD-IND
T009665,07-11-2020,F01717,FPO_DELIVERY,Soybean,404 kg,"₹ 4,830","₹ 19,513",BRD-IND
T009666,20-10-2020, F01718 ,delivery,SOYABEAN,1254 kg,"₹ 5,265","₹ 66,023",BRD-IND
T009667,11-11-2020,F01718,D,Soybean (Yellow),727.00 kgs,"₹ 5,265","₹ 38,277",BRD-IND
T009668,26-06-2020,F01718,input,NPK 10:26:26,224 kgs,₹ 29,"₹ 6,429",BRD-IND
T009669,10-06-2020,F01718,Input Purchase,SEEDS,90 kg,₹ 50,"₹ 4,467",BRD-IND
T009670,05-07-2020,F01718,I,Urea,319 kgs,₹ 57,"₹ 18,327",BRD-IND
T009671,03-11-2020, F01719 ,delivery,SOYABEAN,696.00 kgs,"₹ 5,165","₹ 35,948",BRD-IND
T009672,30-11-2020,f01719,FPO_DELIVERY,SOYABEAN,17 kg,"₹ 5,165",₹ 878,BRD-IND
T009673,13-06-2020,F01719,I,NPK 10:26:26,231 kgs,₹ 50,"₹ 11,474",BRD-IND
T009674,08-06-2020,f01719,I,FERTILIZER 50kg bag,112 kg,₹ 38,"₹ 4,294",BRD-IND
T009675,04-06-2020,F01719,FERT_PURCHASE,FERTILIZER 50kg bag,73 kg,₹ 35,"₹ 2,583",BRD-IND
T009676,10-11-2020,F01720,FPO_DELIVERY,Soybean (Yellow),1136 kg,"₹ 5,670","₹ 64,411",BRD-IND
T009677,01-11-2020,F01720,delivery,soya,1282 kg,"₹ 5,670","₹ 72,689",BRD-IND
T009678,22-06-2020,F01720,INPUT_PURCHASE,PP chemicals,93 kgs,₹ 625,"₹ 58,144",BRD-IND
T009679,21-10-2020,F01722,FPO_DELIVERY,Soybean,421 kg,"₹ 4,885","₹ 20,566",BRD-IND
T009680,03-11-2020,F01722,DELIVERY,Soybean,"1,162.00 kgs","₹ 4,885","₹ 56,764",BRD-IND
T009681,08-07-2020,F01722,INPUT_PURCHASE,FERTILIZER 50kg bag,97 kgs,₹ 42,"₹ 4,114",BRD-IND
T009682,29-06-2020,F01722,FERT_PURCHASE,Hybrid Seeds,306 kgs,₹ 101,"₹ 31,022",BRD-IND
T009683,16-06-2020,F01722,I,Seeds,112 kgs,₹ 57,"₹ 6,434",BRD-IND
T009684,01-11-2020,F01723,delivery,SOYABEAN,2041 kg,"₹ 5,085","₹ 1,03,785",BRD-IND
T009685,22-11-2020,F01724,D,soya,1222 kg,"₹ 4,755","₹ 58,106",BRD-IND
T009686,09-11-2020,F01724,delivery,soya,"5,999.00 kgs","₹ 4,755","₹ 2,85,252",BRD-IND
T009687,10-06-2020,F01724,INPUT_PURCHASE,NPK 10:26:26,241 kgs,₹ 29,"₹ 7,032",BRD-IND
T009688,21-06-2020,f01724,Input Purchase,Urea,214 kgs,₹ 44,"₹ 9,444",BRD-IND
T009689,07-11-2020,F01725,Delivery,soya,110 kg,"₹ 5,385","₹ 5,924",BRD-IND
T009690,28-11-2020, F01725 ,FPO_DELIVERY,soya,603 kg,"₹ 5,385","₹ 32,472",BRD-IND
T009691,22-06-2020,F01725,INPUT_PURCHASE,NPK 10:26:26,168 kg,₹ 49,"₹ 8,172",BRD-IND
T009692,07-11-2020,f01729,DELIVERY,Soybean (Yellow),799 kg,"₹ 5,130","₹ 40,989",BRD-IND
T009693,28-11-2020,F01729,D,soya,1924 kg,"₹ 5,130","₹ 98,701",BRD-IND
T009694,14-06-2020,F01729,INPUT_PURCHASE,SEEDS,305 kg,₹ 86,"₹ 26,358",BRD-IND
T009695,11-06-2020,F01729,FERT_PURCHASE,Fertilizer,170 kgs,₹ 44,"₹ 7,461",BRD-IND
T009696,21-11-2020,F01730,D,soya,"1,496.00 kgs","₹ 4,825","₹ 72,182",BRD-IND
T009697,16-06-2020,F01730,I,DAP,38 kgs,₹ 31,"₹ 1,192",BRD-IND
T009698,14-06-2020,F01730,INPUT_PURCHASE,Fertilizer,175 kgs,₹ 42,"₹ 7,304",BRD-IND
T009699,20-10-2020,F01732,Delivery,Soybean,1066 kg,"₹ 4,815","₹ 51,328",BRD-IND
T009700,03-10-2020,F01732,DELIVERY,SOYABEAN,252.00 kgs,"₹ 4,815","₹ 12,134",BRD-IND
T009701,10-11-2020,F01732,D,Soybean,989 kg,"₹ 4,815","₹ 47,620",BRD-IND
T009702,02-06-2020,F01732,I,DAP,199 kg,₹ 51,"₹ 10,225",BRD-IND
T009703,03-06-2020,F01732,input,Seeds,193 kgs,₹ 87,"₹ 16,839",BRD-IND
T009704,16-06-2020,F01732,INPUT_PURCHASE,Fertilizer,74 kgs,₹ 43,"₹ 3,158",BRD-IND
T009705,06-06-2020,F01732,Input Purchase,NPK 10:26:26,157 kg,₹ 35,"₹ 5,519",BRD-IND
T009706,31-10-2020,F01740,delivery,Soybean (Yellow),"1,343.00 kgs","₹ 5,065","₹ 68,023",BRD-IND
T009707,05-07-2020,F01740,I,DAP,229 kg,₹ 50,"₹ 11,402",BRD-IND
T009708,09-11-2020,F01741,D,Soybean (Yellow),139.00 kgs,"₹ 5,140","₹ 7,145",BRD-IND
T009709,22-10-2020,F01741,Delivery,soya,449 kg,"₹ 5,140","₹ 23,079",BRD-IND
T009710,23-10-2020,F01741,DELIVERY,soya,472.00 kgs,"₹ 5,140","₹ 24,261",BRD-IND
T009711,09-06-2020,f01741,I,DAP,314 kgs,₹ 54,"₹ 17,019",BRD-IND
T009712,21-10-2020,f01742,FPO_DELIVERY,SOYABEAN,142 kg,"₹ 5,025","₹ 7,136",BRD-IND
T009713,19-11-2020,F01742,FPO_DELIVERY,Soybean,991 kg,"₹ 5,025","₹ 49,798",BRD-IND
T009714,02-06-2020, F01742 ,input,SEEDS,276 kgs,₹ 83,"₹ 22,969",BRD-IND
T009715,12-10-2020,F01743,Delivery,Soybean,"1,824.00 kgs","₹ 5,175","₹ 94,392",BRD-IND
T009716,11-08-2020,F01743,loan,EMI,,,"₹ 4,100",BRD-IND
T009717,20-10-2020,F01746,D,soya,350 kg,"₹ 4,985","₹ 17,448",BRD-IND
T009718,21-11-2020,F01746,D,Soybean,500 kg,"₹ 4,985","₹ 24,925",BRD-IND
T009719,06-07-2020,F01746,Input Purchase,Seeds,240 kg,₹ 65,"₹ 15,684",BRD-IND
T009720,17-06-2020,,I,Urea,87 kgs,₹ 38,"₹ 3,301",BRD-IND
T009721,13-06-2020,F01746,FERT_PURCHASE,Seeds,131 kgs,₹ 72,"₹ 9,433",BRD-IND
T009722,04-11-2020,F01747,delivery,Soybean,399.00 kgs,"₹ 4,985","₹ 19,890",BRD-IND
T009723,26-10-2020,F01747,FPO_DELIVERY,Soybean (Yellow),"1,296.00 kgs","₹ 4,985","₹ 64,606",BRD-IND
T009724,19-11-2020,F01750,Delivery,soya,1898 kg,"₹ 5,350","₹ 1,01,543",BRD-IND
T009725,28-10-2020,F01752,delivery,SOYABEAN,392 kg,"₹ 5,225","₹ 20,482",BRD-IND
T009726,20-11-2020,F01752,DELIVERY,Soybean (Yellow),466.00 kgs,"₹ 5,225","₹ 24,348",BRD-IND
T009727,26-06-2020, F01752 ,input,PPC,281 kgs,₹ 229,"₹ 64,321",BRD-IND
T009728,15-06-2020,f01752,I,Fertilizer,32 kg,₹ 39,"₹ 1,262",BRD-IND
T009729,14-07-2020,f01752,INPUT_PURCHASE,SEEDS,101 kgs,₹ 120,"₹ 12,075",BRD-IND
T009730,13-10-2020,F01753,DELIVERY,Soybean (Yellow),"1,776.00 kgs","₹ 5,005","₹ 88,889",BRD-IND
T009731,13-06-2020,F01753,I,PPC,129 kgs,₹ 642,"₹ 82,787",BRD-IND
T009732,01-06-2020,F01753,I,NPK 10:26:26,138 kg,₹ 35,"₹ 4,802",BRD-IND
T009733,21-10-2020,f01753,L,EMI,,,"₹ 5,000",BRD-IND
T009734,12-11-2020,F01753,LOAN_REPAY,EMI,,,"₹ 2,400",BRD-IND
T009735,12-11-2020,F01755,D,Soybean,"3,452.00 kgs","₹ 4,990","₹ 1,72,255",BRD-IND
T009736,04-06-2020,F01755,FERT_PURCHASE,DAP,36 kgs,₹ 37,"₹ 1,344",BRD-IND
T009737,12-10-2020,F01757,D,soya,885.00 kgs,"₹ 5,085","₹ 45,002",BRD-IND
T009738,21-10-2020,f01757,Delivery,Soybean,298.00 kgs,"₹ 5,085","₹ 15,153",BRD-IND
T009739,14-07-2020,f01757,INPUT_PURCHASE,NPK 10:26:26,161 kgs,₹ 40,"₹ 6,368",BRD-IND
T009740,12-06-2020,F01757,FERT_PURCHASE,FERTILIZER 50kg bag,60 kgs,₹ 56,"₹ 3,373",BRD-IND
T009741,15-10-2020,F01759,DELIVERY,Soybean (Yellow),922.00 kgs,"₹ 4,925","₹ 45,408",BRD-IND
T009742,01-07-2020,F01759,FERT_PURCHASE,Fertilizer,149 kg,₹ 45,"₹ 6,744",BRD-IND
T009743,19-06-2020,f01759,INPUT_PURCHASE,Hybrid Seeds,270 kgs,₹ 76,"₹ 20,579",BRD-IND
T009744,06-10-2020,f01760,delivery,soya,546.00 kgs,"₹ 5,270","₹ 28,774",BRD-IND
T009745,26-06-2020,F01760,input,Fertilizer,288 kgs,₹ 53,"₹ 15,255",BRD-IND
T010762,20-10-2020,F02226,DELIVERY,Soybean (Yellow),"1,125.00 kgs","₹ 5,120","₹ 57,600",BRD-IND
T010763,04-07-2020,F02226,FERT_PURCHASE,Bio-pesticide,163 kg,₹ 242,"₹ 39,409",BRD-IND
T010764,26-06-2020,F02226,FERT_PURCHASE,FERTILIZER 50kg bag,265 kgs,₹ 35,"₹ 9,145",BRD-IND
T010863,13-10-2020,F02262,D,SOYABEAN,1101 kg,"₹ 5,195","₹ 57,197",BRD-IND
T010864,12-10-2020,F02262,FPO_DELIVERY,Soybean (Yellow),215 kg,"₹ 5,195","₹ 11,169",BRD-IND
T010865,30-06-2020,F02262,INPUT_PURCHASE,Seeds,120 kgs,₹ 46,"₹ 5,531",BRD-IND
T010877,13-10-2020,F02266,Delivery,Soybean (Yellow),"1,941.00 kgs","₹ 5,140","₹ 99,767",BRD-IND
T010878,16-10-2020,F02266,delivery,Soybean (Yellow),347.00 kgs,"₹ 5,140","₹ 17,836",BRD-IND
T010879,02-06-2020,F02266,input,DAP,53 kgs,₹ 44,"₹ 2,340",BRD-IND
T010905,28-11-2020,F02278,FPO_DELIVERY,SOYABEAN,1560 kg,"₹ 4,975","₹ 77,610",BRD-IND
T010906,17-11-2020,F02278,DELIVERY,Soybean,21 kg,"₹ 4,975","₹ 1,045",BRD-IND
T010907,20-06-2020,F02278,INPUT_PURCHASE,PP chemicals,244 kg,₹ 315,"₹ 76,867",BRD-IND
T010908,07-07-2020,F02278,FERT_PURCHASE,PPC,186 kg,₹ 443,"₹ 82,338",BRD-IND
T010911,26-11-2020,F02280,D,soya,"1,147.00 kgs","₹ 5,140","₹ 58,956",BRD-IND
T010912,10-06-2020,F02280,INPUT_PURCHASE,Bio-pesticide,172 kgs,₹ 612,"₹ 1,05,300",BRD-IND
T010924,02-11-2020,F02285,FPO_DELIVERY,SOYABEAN,830.00 kgs,"₹ 4,975","₹ 41,292",BRD-IND
T010925,10-06-2020,f02285,I,Seeds,197 kgs,₹ 49,"₹ 9,734",BRD-IND
T010926,15-09-2020,F02285,Loan Repayment,EMI,,,"₹ 7,300",BRD-IND
T010931,08-10-2020,F02289,FPO_DELIVERY,soya,789.00 kgs,"₹ 5,215","₹ 41,146",BRD-IND
T010932,16-06-2020,F02289,input,FERTILIZER 50kg bag,202 kg,₹ 56,"₹ 11,306",BRD-IND
T010936,02-10-2020,F02292,FPO_DELIVERY,Soybean,"3,092.00 kgs","₹ 5,165","₹ 1,59,702",BRD-IND
T010937,29-06-2020,F02292,I,Urea,214 kgs,₹ 50,"₹ 10,745",BRD-IND
T011021,28-11-2020,f02319,Delivery,Soybean (Yellow),"1,620.00 kgs","₹ 4,740","₹ 76,788",BRD-IND
T011022,09-06-2020,F02319,INPUT_PURCHASE,FERTILIZER 50kg bag,191 kgs,₹ 50,"₹ 9,531",BRD-IND
T011023,24-06-2020,f02319,Input Purchase,Hybrid Seeds,188 kgs,₹ 51,"₹ 9,550",BRD-IND
T011024,28-06-2020,F02319,INPUT_PURCHASE,PP chemicals,33 kgs,₹ 510,"₹ 16,814",BRD-IND
T011032,14-10-2020, F02323 ,D,SOYABEAN,222.00 kgs,"₹ 4,950","₹ 10,989",BRD-IND
T011033,30-10-2020,F02323,D,Soybean (Yellow),241.00 kgs,"₹ 4,950","₹ 11,930",BRD-IND
T011034,02-11-2020,f02323,D,SOYABEAN,12 kg,"₹ 4,950",₹ 594,BRD-IND
T011035,18-06-2020,F02323,Input Purchase,PPC,180 kg,₹ 617,"₹ 1,11,010",BRD-IND
T011036,14-07-2020,f02323,Input Purchase,Hybrid Seeds,236 kgs,₹ 127,"₹ 30,019",BRD-IND
T011037,30-11-2020,F02323,L,EMI,,,"₹ 1,000",BRD-IND
T011057,15-10-2020,F02330,D,Soybean (Yellow),1046 kg,"₹ 5,355","₹ 56,013",BRD-IND
T011058,05-07-2020, F02330 ,I,Fertilizer,246 kg,₹ 41,"₹ 10,091",BRD-IND
T011059,24-06-2020,F02330,input,SEEDS,155 kgs,₹ 53,"₹ 8,258",BRD-IND
T011060,29-06-2020,F02330,I,DAP,34 kgs,₹ 37,"₹ 1,272",BRD-IND
T012328,01-05-2021,F01620,DELIVERY,Lokwan Wheat,4044 kg,"₹ 2,325","₹ 94,023",BRD-IND
