txn_id,txn_date,farmer_id,txn_type,item,qty,rate_inr,amount_inr,gid
T006707,12/04/20,F01803,FPO_DELIVERY,wheat,0.68 t,"Rs 2,435.00","Rs 16,582.35",BRD-UJN
T006708,21/03/20,f01805,Delivery,WHEAT,10.8 qtl,"Rs 2,145.00","Rs 23,166.00",BRD-UJN
T006709,23/03/20,F01805,delivery,Lokwan Wheat,21.0 qtl,"Rs 2,145.00","Rs 45,109.35",BRD-UJN
T006710,15/12/19,F01805,input,SEEDS,36 kgs,Rs 56.31,"Rs 2,027.16",BRD-UJN
T006711,04/01/20,F01805,FERT_PURCHASE,SEEDS,139 kgs,Rs 64.07,"Rs 8,905.73",BRD-UJN
T006712,18/12/19,F01805,Input Purchase,DAP,65 kg,Rs 31.02,"Rs 2,016.30",BRD-UJN
T006713,26/03/20,F01805,LOAN_REPAY,EMI,,,"Rs 4,800.00",BRD-UJN
T006714,11/03/20,F01806,DELIVERY,wheat,23.84 q,"Rs 2,120.00","Rs 50,540.80",BRD-UJN
T006715,08/05/20,F01806,FPO_DELIVERY,Wheat,6.30 q,"Rs 2,120.00","Rs 13,356.00",BRD-UJN
T006716,22/12/19,F01806,FERT_PURCHASE,FERTILIZER 50kg bag,282 kg,Rs 51.14,"Rs 14,421.48",BRD-UJN
T006717,04/03/20,F01807,Delivery,Lokwan Wheat,437.00 kgs,"Rs 2,255.00","Rs 9,854.35",BRD-UJN
T006718,12/01/20,F01807,LOAN_REPAY,Loan Repayment,,,"Rs 4,500.00",BRD-UJN
T006719,21/04/20,F01808,delivery,Wheat (Durum),5457 kg,"Rs 2,175.00","Rs 1,18,689.75",BRD-UJN
T006720,17/04/20,F01808,FPO_DELIVERY,Bengal Gram,"1,892.00 kgs","Rs 5,875.00","Rs 1,11,155.00",BRD-UJN
T006721,26/12/19,F01808,FERT_PURCHASE,Bio-pesticide,56 kgs,Rs 244.86,"Rs 13,712.16",BRD-UJN
T006722,13/03/20,F01809,FPO_DELIVERY,Wheat (Durum),37.20 quintals,"Rs 2,300.00","Rs 85,560.00",BRD-UJN
T006723,05/05/20,F01809,D,Lokwan Wheat,3022 kg,"Rs 2,300.00","Rs 69,506.00",BRD-UJN
T006724,29/02/20,F01812,delivery,wheat,9.87 quintals,"Rs 2,300.00","Rs 22,701.00",BRD-UJN
T006725,19/12/19,F01812,I,FERTILIZER 50kg bag,176 kgs,Rs 38.96,"Rs 6,856.96",BRD-UJN
T006726,27/12/19,f01812,FERT_PURCHASE,Seeds,44 kgs,Rs 91.50,"Rs 4,026.00",BRD-UJN
T006727,30/12/19,F01812,input,NPK 10:26:26,52 kgs,Rs 52.79,"Rs 2,745.08",BRD-UJN
T006728,15/03/20,F01812,loan,Loan Repayment,,,"Rs 5,200.00",BRD-UJN
T006729,25/05/20,F01812,Loan Repayment,EMI,,,"Rs 5,200.00",BRD-UJN
T006730,12/03/20,F01815,FPO_DELIVERY,Wheat (Durum),1.34 MT,"Rs 2,160.00","Rs 28,900.80",BRD-UJN
T006731,04/03/20,F01815,delivery,wheat,1.27 q,"Rs 2,160.00","Rs 2,743.20",BRD-UJN
T006732,25/03/20,F01815,D,GRAM (Chana),615.00 kgs,"Rs 5,685.00","Rs 34,962.75",BRD-UJN
T006733,06/01/20,F01815,FERT_PURCHASE,Fertilizer,74 kgs,Rs 42.76,"Rs 3,164.24",BRD-UJN
T006734,20/12/19,F01815,input,PPC,62 kgs,Rs 352.37,"Rs 21,846.94",BRD-UJN
T006735,15/01/20,F01815,INPUT_PURCHASE,Seeds,138 kg,Rs 70.74,"Rs 9,762.12",BRD-UJN
T006736,15/12/19,F01815,FERT_PURCHASE,Hybrid Seeds,256 kg,Rs 96.41,"Rs 24,680.96",BRD-UJN
T006737,21/12/19,F01815,LOAN_REPAY,EMI,,,"Rs 2,100.00",BRD-UJN
T006738,10/05/20,f01817,delivery,WHEAT,16.47 q,"Rs 2,375.00","Rs 39,116.25",BRD-UJN
T006739,12/04/20,F01817,Delivery,GRAM (Chana),4.9 qtl,"Rs 5,500.00","Rs 27,060.00",BRD-UJN
T006740,07/02/20,F01817,loan,Loan Repayment,,,"Rs 6,900.00",BRD-UJN
T006741,07/03/20,F01817,loan,EMI,,,Rs 900.00,BRD-UJN
T006742,26/02/20,F01817,loan,EMI,,,"Rs 6,300.00",BRD-UJN
T006743,16/04/20,F01817,L,EMI,,,"Rs 4,200.00",BRD-UJN
T006744,13/03/20,F01818,FPO_DELIVERY,Wheat (Durum),23.74 quintals,"Rs 2,405.00","Rs 57,094.70",BRD-UJN
T006745,02/04/20,F01818,DELIVERY,Wheat,19.1 qtl,"Rs 2,405.00","Rs 45,911.45",BRD-UJN
T006746,20/03/20,F01818,delivery,GRAM (Chana),15.71 q,"Rs 5,615.00","Rs 88,211.65",BRD-UJN
T006747,21/12/19,F01818,Input Purchase,FERTILIZER 50kg bag,233 kg,Rs 48.29,"Rs 11,251.57",BRD-UJN
T006748,29/12/19,F01818,I,Seeds,297 kgs,Rs 109.62,"Rs 32,557.14",BRD-UJN
T006749,11/04/20,F01819,Delivery,Lokwan Wheat,14.68 quintals,"Rs 2,160.00","Rs 31,708.80",BRD-UJN
T006750,03/05/20,F01819,delivery,Lokwan Wheat,0.9 qtl,"Rs 2,160.00","Rs 1,944.00",BRD-UJN
T006751,01/05/20,F01820,DELIVERY,wheat,508 kg,"Rs 2,440.00","Rs 12,395.20",BRD-UJN
T006752,15/03/20,F01820,D,Lokwan Wheat,400 kg,"Rs 2,440.00","Rs 9,760.00",BRD-UJN
T006753,31/12/19,F01820,INPUT_PURCHASE,NPK 10:26:26,140 kgs,Rs 32.98,"Rs 4,617.20",BRD-UJN
T006754,27/05/20,F01820,Loan Repayment,Loan Repayment,,,"Rs 5,900.00",BRD-UJN
T006755,13/04/20,F01821,D,Wheat (Durum),13.6 qtl,"Rs 2,140.00","Rs 29,189.60",BRD-UJN
T006756,01/03/20,F01821,D,GRAM (Chana),25 kg,"Rs 5,795.00","Rs 1,448.75",BRD-UJN
T006757,08/05/20,F01821,delivery,chana,548.00 kgs,"Rs 5,795.00","Rs 31,756.60",BRD-UJN
T006758,15/04/20,F01823,FPO_DELIVERY,Lokwan Wheat,"1,228.00 kgs","Rs 2,140.00","Rs 26,279.20",BRD-UJN
T006759,19/04/20,f01823,Delivery,GRAM (Chana),505.00 kgs,"Rs 6,075.00","Rs 30,678.75",BRD-UJN
T006760,07/05/20, F01823 ,FPO_DELIVERY,GRAM (Chana),0.14 quintals,"Rs 6,075.00",Rs 850.50,BRD-UJN
T006761,04/01/20,F01823,FERT_PURCHASE,PP chemicals,269 kgs,Rs 683.80,"Rs 1,83,942.20",BRD-UJN
T006762,18/04/20,F01824,D,wheat,4.62 q,"Rs 2,250.00","Rs 10,395.00",BRD-UJN
T006763,26/04/20, F01824 ,D,Wheat,24.7 qtl,"Rs 2,250.00","Rs 55,642.50",BRD-UJN
T006764,14/12/19,F01824,FERT_PURCHASE,Fertilizer,51 kg,Rs 38.69,"Rs 1,973.19",BRD-UJN
T006765,01/03/20, F01824 ,L,EMI,,,"Rs 3,300.00",BRD-UJN
T006766,23/12/19,F01824,Loan Repayment,EMI,,,"Rs 3,000.00",BRD-UJN
T006767,13/05/20,F01825,FPO_DELIVERY,Wheat (Durum),6590 kg,"Rs 2,335.00","Rs 1,53,876.50",BRD-UJN
T006768,25/04/20,F01825,delivery,Wheat (Durum),25.56 quintals,"Rs 2,335.00","Rs 59,682.60",BRD-UJN
T006769,05/12/19,F01825,Input Purchase,Seeds,191 kg,Rs 105.43,"Rs 20,137.13",BRD-UJN
T006770,08/12/19,F01825,I,PP chemicals,301 kgs,Rs 430.44,"Rs 1,29,562.44",BRD-UJN
T006771,13/01/20,F01825,Input Purchase,NPK 10:26:26,56 kgs,Rs 44.16,"Rs 2,472.96",BRD-UJN
T006772,24/04/20, F01825 ,L,Loan Repayment,,,"Rs 5,200.00",BRD-UJN
T006773,20/03/20, F01827 ,FPO_DELIVERY,Lokwan Wheat,1785 kg,"Rs 2,340.00","Rs 41,769.00",BRD-UJN
T006774,02/04/20,F01827,FPO_DELIVERY,Lokwan Wheat,2.60 quintals,"Rs 2,340.00","Rs 6,084.00",BRD-UJN
T006775,25/12/19,F01827,I,NPK 10:26:26,221 kg,Rs 53.71,"Rs 11,869.91",BRD-UJN
T006776,25/12/19,F01827,INPUT_PURCHASE,DAP,229 kg,Rs 42.44,"Rs 9,718.76",BRD-UJN
T006777,28/12/19,F01827,LOAN_REPAY,Loan Repayment,,,"Rs 7,500.00",BRD-UJN
T006778,23/05/20,F01827,Loan Repayment,Loan Repayment,,,"Rs 4,600.00",BRD-UJN
T006779,07/05/20,F01827,loan,Loan Repayment,,,"Rs 1,300.00",BRD-UJN
T006780,09/05/20,F01829,delivery,WHEAT,"7,038.00 kgs","Rs 2,185.00","Rs 1,53,780.30",BRD-UJN
T006781,04/01/20,F01829,FERT_PURCHASE,Seeds,84 kg,Rs 124.23,"Rs 10,435.32",BRD-UJN
T006782,09/01/20,F01829,Input Purchase,NPK 10:26:26,134 kg,Rs 50.21,"Rs 6,728.14",BRD-UJN
T006783,08/01/20,F01829,input,Fertilizer,251 kgs,Rs 38.77,"Rs 9,731.27",BRD-UJN
T006784,18/03/20,F01830,delivery,Wheat,5.72 quintals,"Rs 2,355.00","Rs 13,470.60",BRD-UJN
T006785,03/03/20, F01830 ,FPO_DELIVERY,Bengal Gram,2.39 q,"Rs 5,850.00","Rs 13,981.50",BRD-UJN
T006786,09/05/20,F01831,Delivery,WHEAT,"4,742.00 kgs","Rs 2,165.00","Rs 1,02,664.30",BRD-UJN
T006787,12/01/20,F01831,I,Urea,250 kg,Rs 34.12,"Rs 8,530.00",BRD-UJN
T006788,09/01/20,F01831,I,Fertilizer,252 kg,Rs 32.58,"Rs 8,210.16",BRD-UJN
T006789,09/12/19,F01831,input,PP chemicals,97 kgs,Rs 286.91,"Rs 27,830.27",BRD-UJN
T006790,03/03/20,F01833,delivery,Wheat (Durum),,"Rs 2,325.00","Rs 47,546.25",BRD-UJN
T006791,24/04/20,F01833,Delivery,wheat,611 kg,"Rs 2,325.00","Rs 14,205.75",BRD-UJN
T006792,09/03/20,F01833,FPO_DELIVERY,chana,10.7 qtl,"Rs 6,090.00","Rs 64,858.50",BRD-UJN
T006793,02/01/20,F01833,Input Purchase,Bio-pesticide,299 kg,Rs 158.96,"Rs 47,529.04",BRD-UJN
T006794,14/01/20,f01833,I,Seeds,205 kgs,Rs 59.74,"Rs 12,246.70",BRD-UJN
T006795,01/01/20,F01833,I,Fertilizer,267 kg,Rs 48.52,"Rs 12,954.84",BRD-UJN
T006796,27/03/20,F01835,D,WHEAT,5.9 qtl,"Rs 1,995.00","Rs 11,710.65",BRD-UJN
T006797,30/04/20,F01835,D,wheat,16.2 qtl,"Rs 1,995.00","Rs 32,358.90",BRD-UJN
T006798,27/12/19,F01835,input,PP chemicals,208 kg,Rs 351.88,"Rs 73,191.04",BRD-UJN
T006799,24/03/20,F01836,Delivery,Lokwan Wheat,40.80 quintals,"Rs 2,240.00","Rs 91,392.00",BRD-UJN
T006800,18/04/20,F01836,Delivery,WHEAT,1.22 MT,"Rs 2,240.00","Rs 27,260.80",BRD-UJN
T006801,01/04/20,F01836,FPO_DELIVERY,GRAM (Chana),1775 kg,"Rs 5,950.00","Rs 1,05,612.50",BRD-UJN
T006802,10/01/20,F01836,input,Hybrid Seeds,300 kg,Rs 95.99,"Rs 28,797.00",BRD-UJN
T006803,27/12/19,F01836,Input Purchase,NPK 10:26:26,272 kgs,Rs 47.64,"Rs 12,958.08",BRD-UJN
T006804,06/12/19,F01836,FERT_PURCHASE,Fertilizer,164 kg,Rs 42.05,"Rs 6,896.20",BRD-UJN
T006805,24/05/20,F01836,loan,Loan Repayment,,,"Rs 3,100.00",BRD-UJN
T006806,05/02/20,F01836,LOAN_REPAY,EMI,,,"Rs 7,700.00",BRD-UJN
T006807,23/02/20,f01836,Loan Repayment,EMI,,,"Rs 1,000.00",BRD-UJN
T006808,06/03/20,F01837,Delivery,Wheat,18.2 qtl,"Rs 2,230.00","Rs 40,586.00",BRD-UJN
T006809,12/01/20,F01837,INPUT_PURCHASE,Bio-pesticide,145 kgs,Rs 205.55,"Rs 29,804.75",BRD-UJN
T006810,08/03/20,f01838,delivery,Wheat (Durum),6.4 qtl,"Rs 2,190.00","Rs 13,950.30",BRD-UJN
T006811,13/05/20,F01838,D,WHEAT,6.29 q,"Rs 2,190.00","Rs 13,775.10",BRD-UJN
T006812,07/04/20,F01838,Delivery,WHEAT,4.45 t,"Rs 2,190.00","Rs 97,367.40",BRD-UJN
T006813,15/03/20,F01839,DELIVERY,Wheat (Durum),"2,985.00 kgs","Rs 2,300.00","Rs 68,655.00",BRD-UJN
T006814,15/03/20,f01839,Delivery,Lokwan Wheat,188 kg,"Rs 2,300.00","Rs 4,324.00",BRD-UJN
T006815,01/05/20, F01839 ,delivery,Lokwan Wheat,439 kg,"Rs 2,300.00","Rs 10,097.00",BRD-UJN
T006816,08/01/20,F01839,I,Hybrid Seeds,167 kg,Rs 109.74,"Rs 18,326.58",BRD-UJN
T006817,09/05/20,f01841,delivery,Lokwan Wheat,177 kg,"Rs 2,355.00","Rs 4,168.35",BRD-UJN
T006818,16/04/20,F01841,DELIVERY,Wheat (Durum),1.50 MT,"Rs 2,355.00","Rs 35,325.00",BRD-UJN
T006819,14/12/19,F01841,INPUT_PURCHASE,PPC,130 kgs,Rs 658.00,"Rs 85,540.00",BRD-UJN
T006820,06/12/19,F01841,Input Purchase,Seeds,130 kgs,Rs 97.85,"Rs 12,720.50",BRD-UJN
T006821,12/05/20,F01842,FPO_DELIVERY,wheat,"2,989.00 kgs","Rs 2,145.00","Rs 64,114.05",BRD-UJN
T006822,08/12/19,f01842,I,Bio-pesticide,102 kgs,Rs 132.32,"Rs 13,496.64",BRD-UJN
T006823,12/03/20,F01843,delivery,Lokwan Wheat,16.05 q,"Rs 2,040.00","Rs 32,742.00",BRD-UJN
T006824,12/01/20,F01843,input,SEEDS,126 kg,Rs 85.52,"Rs 10,775.52",BRD-UJN
T006825,07/05/20,F01844,D,Lokwan Wheat,1509 kg,"Rs 2,295.00","Rs 34,631.55",BRD-UJN
T006826,20/03/20,F01844,Delivery,wheat,"1,291.00 kgs","Rs 2,295.00","Rs 29,628.45",BRD-UJN
T006827,26/12/19,F01844,input,Hybrid Seeds,200 kg,Rs 55.85,"Rs 11,170.00",BRD-UJN
T006828,11/12/19,F01844,FERT_PURCHASE,Seeds,33 kg,Rs 88.14,"Rs 2,908.62",BRD-UJN
T006829,12/05/20,f01845,Delivery,wheat,10.08 q,"Rs 2,375.00","Rs 23,940.00",BRD-UJN
T006830,08/04/20, F01845 ,delivery,Wheat (Durum),24.41 q,"Rs 2,375.00","Rs 57,973.75",BRD-UJN
T006831,31/12/19,F01845,INPUT_PURCHASE,Seeds,300 kg,Rs 87.97,"Rs 26,391.00",BRD-UJN
T006832,06/03/20,F01846,Delivery,Wheat,20.1 qtl,"Rs 2,205.00","Rs 44,342.55",BRD-UJN
T006833,28/03/20,F01846,delivery,Wheat (Durum),301 kg,"Rs 2,205.00","Rs 6,637.05",BRD-UJN
T006834,01/04/20,F01846,loan,EMI,,,"Rs 7,000.00",BRD-UJN
T006835,30/03/20,F01846,Loan Repayment,Loan Repayment,,,"Rs 7,800.00",BRD-UJN
T006836,28/04/20,F01848,FPO_DELIVERY,wheat,409.00 kgs,"Rs 2,325.00","Rs 9,509.25",BRD-UJN
T006837,05/04/20,F01848,FPO_DELIVERY,wheat,"3,510.00 kgs","Rs 2,325.00","Rs 81,607.50",BRD-UJN
T006838,16/12/19,F01848,Input Purchase,FERTILIZER 50kg bag,231 kgs,Rs 29.61,"Rs 6,839.91",BRD-UJN
T006839,07/01/20,F01848,INPUT_PURCHASE,DAP,172 kg,Rs 53.57,"Rs 9,214.04",BRD-UJN
T006840,05/05/20,F01849,D,WHEAT,10.1 qtl,"Rs 2,155.00","Rs 21,808.60",BRD-UJN
T006841,15/03/20,F01849,DELIVERY,WHEAT,1608 kg,"Rs 2,155.00","Rs 34,652.40",BRD-UJN
T006842,01/03/20,F01849,Delivery,Gram,471 kg,"Rs 5,745.00","Rs 27,058.95",BRD-UJN
T006843,11/04/20,f01849,DELIVERY,Bengal Gram,5.37 quintals,"Rs 5,745.00","Rs 30,850.65",BRD-UJN
T006844,29/12/19,F01849,I,Bio-pesticide,116 kgs,Rs 200.59,"Rs 23,268.44",BRD-UJN
T006845,25/12/19,F01849,Input Purchase,NPK 10:26:26,25 kgs,Rs 42.06,"Rs 1,051.50",BRD-UJN
T006846,06/12/19,F01849,INPUT_PURCHASE,SEEDS,88 kg,Rs 103.90,"Rs 9,143.20",BRD-UJN
T006847,01/05/20,F01851,FPO_DELIVERY,Wheat (Durum),52.8 qtl,"Rs 2,380.00","Rs 1,25,616.40",BRD-UJN
T006848,23/03/20,F01851,delivery,chana,1119 kg,"Rs 5,690.00","Rs 63,671.10",BRD-UJN
T006849,10/05/20,F01851,DELIVERY,chana,1100 kg,"Rs 5,690.00","Rs 62,590.00",BRD-UJN
T006850,29/12/19,F01851,FERT_PURCHASE,SEEDS,51 kg,Rs 126.42,"Rs 6,447.42",BRD-UJN
T006851,09/12/19,F01851,INPUT_PURCHASE,Fertilizer,166 kgs,Rs 50.50,"Rs 8,383.00",BRD-UJN
T006852,08/04/20,F01852,FPO_DELIVERY,WHEAT,94 kg,"Rs 2,350.00","Rs 2,209.00",BRD-UJN
T006853,28/03/20,F01852,FPO_DELIVERY,Wheat (Durum),113.29 quintals,"Rs 2,350.00","Rs 2,66,231.50",BRD-UJN
T006854,10/04/20,f01852,FPO_DELIVERY,chana,12.41 quintals,"Rs 5,550.00","Rs 68,875.50",BRD-UJN
T006855,17/04/20,F01852,Delivery,Bengal Gram,45.16 quintals,"Rs 5,550.00","Rs 2,50,638.00",BRD-UJN
T006856,14/12/19,F01852,Input Purchase,Hybrid Seeds,135 kg,Rs 128.12,"Rs 17,296.20",BRD-UJN
T006857,12/03/20,F01857,DELIVERY,Lokwan Wheat,0.29 MT,"Rs 2,305.00","Rs 6,638.40",BRD-UJN
T006858,27/03/20,F01857,delivery,chana,0.20 quintals,"Rs 5,935.00","Rs 1,187.00",BRD-UJN
T006859,10/05/20,F01857,delivery,chana,0.73 q,"Rs 5,935.00","Rs 4,332.55",BRD-UJN
T006860,16/12/19,f01857,INPUT_PURCHASE,Fertilizer,158 kg,Rs 48.66,"Rs 7,688.28",BRD-UJN
T006861,07/12/19,F01857,I,DAP,315 kg,Rs 44.54,"Rs 14,030.10",BRD-UJN
T006862,08/04/20,F01857,L,EMI,,,"Rs 3,000.00",BRD-UJN
T006863,03/05/20,F01858,Delivery,WHEAT,2.8 qtl,"Rs 2,225.00","Rs 6,274.50",BRD-UJN
T006864,24/04/20,F01858,Delivery,WHEAT,12.00 q,"Rs 2,225.00","Rs 26,700.00",BRD-UJN
T006865,10/12/19, F01858 ,INPUT_PURCHASE,Urea,241 kg,Rs 43.50,"Rs 10,483.50",BRD-UJN
T006866,31/12/19,F01858,INPUT_PURCHASE,Bio-pesticide,311 kg,Rs 460.59,"Rs 1,43,243.49",BRD-UJN
T006867,02/04/20,F01859,Delivery,Wheat,3282 kg,"Rs 2,295.00","Rs 75,321.90",BRD-UJN
T006868,02/05/20,F01859,DELIVERY,Wheat,2.5 qtl,"Rs 2,295.00","Rs 5,852.25",BRD-UJN
T006869,29/04/20,F01859,FPO_DELIVERY,Bengal Gram,1096 kg,"Rs 5,770.00","Rs 63,239.20",BRD-UJN
T006870,06/03/20,F01859,delivery,Bengal Gram,2.16 q,"Rs 5,770.00","Rs 12,463.20",BRD-UJN
T006871,01/12/19,F01859,INPUT_PURCHASE,Seeds,213 kgs,Rs 123.07,"Rs 26,213.91",BRD-UJN
T006872,04/12/19,F01859,Input Purchase,Bio-pesticide,150 kg,Rs 139.29,"Rs 20,893.50",BRD-UJN
T006873,12/12/19,F01859,FERT_PURCHASE,Bio-pesticide,318 kgs,Rs 689.27,"Rs 2,19,187.86",BRD-UJN
T006874,12/03/20,F01861,FPO_DELIVERY,Wheat,"2,619.00 kgs","Rs 2,300.00","Rs 60,237.00",BRD-UJN
T006875,18/04/20,f01861,FPO_DELIVERY,Wheat,1.28 t,"Rs 2,300.00","Rs 29,555.00",BRD-UJN
T006876,03/12/19,F01861,FERT_PURCHASE,Seeds,287 kg,Rs 85.43,"Rs 24,518.41",BRD-UJN
T006877,24/01/20,F01861,loan,Loan Repayment,,,Rs 800.00,BRD-UJN
T006878,29/05/20,F01861,LOAN_REPAY,Loan Repayment,,,Rs 900.00,BRD-UJN
T006879,16/12/19,F01861,LOAN_REPAY,Loan Repayment,,,"Rs 2,100.00",BRD-UJN
T006880,01/03/20,F01863,Delivery,Lokwan Wheat,26.94 q,"Rs 2,265.00","Rs 61,019.10",BRD-UJN
T006881,15/04/20,F01863,Delivery,wheat,253 kg,"Rs 2,265.00","Rs 5,730.45",BRD-UJN
T006882,08/12/19,F01863,Input Purchase,PPC,229 kgs,Rs 277.93,"Rs 63,645.97",BRD-UJN
T006883,11/12/19,F01863,I,FERTILIZER 50kg bag,303 kg,Rs 48.67,"Rs 14,747.01",BRD-UJN
T006884,08/05/20,f01864,D,Wheat (Durum),290.00 kgs,"Rs 2,210.00","Rs 6,409.00",BRD-UJN
T006885,29/02/20,F01864,Delivery,Wheat,244 kg,"Rs 2,210.00","Rs 5,392.40",BRD-UJN
T006886,22/12/19,F01864,Input Purchase,NPK 10:26:26,263 kgs,Rs 34.50,"Rs 9,073.50",BRD-UJN
T006887,05/04/20,F01865,Delivery,Wheat,28.9 qtl,"Rs 2,190.00","Rs 63,400.50",BRD-UJN
T006888,26/03/20,F01865,D,WHEAT,0.17 MT,"Rs 2,190.00","Rs 3,657.30",BRD-UJN
T006889,29/04/20, F01866 ,D,WHEAT,2.37 t,"Rs 2,290.00","Rs 54,341.70",BRD-UJN
T006890,24/04/20,F01866,DELIVERY,GRAM (Chana),346.00 kgs,"Rs 5,710.00","Rs 19,756.60",BRD-UJN
T006891,23/04/20,F01866,delivery,GRAM (Chana),541 kg,"Rs 5,710.00","Rs 30,891.10",BRD-UJN
T006892,24/04/20,F01867,delivery,Wheat (Durum),1.67 MT,"Rs 2,330.00","Rs 38,841.10",BRD-UJN
T006893,09/12/19,F01867,Input Purchase,Fertilizer,138 kgs,Rs 50.97,"Rs 7,033.86",BRD-UJN
T006894,17/03/20,F01868,Delivery,Wheat,13.01 q,"Rs 2,310.00","Rs 30,053.10",BRD-UJN
T006895,09/03/20,F01868,FPO_DELIVERY,WHEAT,227.00 kgs,"Rs 2,310.00","Rs 5,243.70",BRD-UJN
T006896,23/12/19,F01868,I,DAP,175 kgs,Rs 49.31,"Rs 8,629.25",BRD-UJN
T006897,03/01/20,F01868,FERT_PURCHASE,Seeds,121 kg,Rs 67.85,"Rs 8,209.85",BRD-UJN
T006898,13/03/20,F01869,FPO_DELIVERY,Wheat,2.33 t,"Rs 2,220.00","Rs 51,837.00",BRD-UJN
T006899,09/05/20,F01869,delivery,Wheat (Durum),1565 kg,"Rs 2,220.00","Rs 34,743.00",BRD-UJN
T006900,31/03/20,F01869,loan,EMI,,,"Rs 7,600.00",BRD-UJN
T006901,26/02/20,F01869,LOAN_REPAY,EMI,,,"Rs 1,800.00",BRD-UJN
T006902,10/03/20,f01869,Loan Repayment,EMI,,,"Rs 4,800.00",BRD-UJN
T006903,22/04/20,F01869,Loan Repayment,EMI,,,"Rs 1,900.00",BRD-UJN
T006904,19/03/20,F01870,Delivery,Lokwan Wheat,43.56 quintals,"Rs 2,410.00","Rs 1,04,979.60",BRD-UJN
T006905,17/12/19,F01870,FERT_PURCHASE,Urea,186 kg,Rs 33.57,"Rs 6,244.02",BRD-UJN
T006906,24/12/19, F01870 ,FERT_PURCHASE,Bio-pesticide,53 kgs,Rs 184.89,"Rs 9,799.17",BRD-UJN
T006907,23/03/20,F01872,D,Wheat,7.38 q,"Rs 2,345.00","Rs 17,306.10",BRD-UJN
T006908,03/03/20,F01872,FPO_DELIVERY,wheat,24.4 qtl,"Rs 2,345.00","Rs 57,100.75",BRD-UJN
T006909,23/04/20,F01872,Delivery,Gram,8.01 quintals,"Rs 5,995.00","Rs 48,019.95",BRD-UJN
T006910,13/04/20,F01872,Delivery,Gram,3.68 q,"Rs 5,995.00","Rs 22,061.60",BRD-UJN
T006911,01/12/19,F01872,INPUT_PURCHASE,SEEDS,123 kg,Rs 81.60,"Rs 10,036.80",BRD-UJN
T006912,19/01/20,F01872,Loan Repayment,Loan Repayment,,,"Rs 2,100.00",BRD-UJN
T006913,09/05/20, F01873 ,DELIVERY,Lokwan Wheat,13.7 qtl,"Rs 2,220.00","Rs 30,347.40",BRD-UJN
T006914,22/12/19, F01873 ,INPUT_PURCHASE,Seeds,52 kgs,Rs 51.35,"Rs 2,670.20",BRD-UJN
T006915,25/01/20,F01873,Loan Repayment,EMI,,,"Rs 7,200.00",BRD-UJN
T006916,15/03/20,F01874,delivery,wheat,539.00 kgs,"Rs 2,235.00","Rs 12,046.65",BRD-UJN
T006917,23/03/20,F01874,FPO_DELIVERY,Lokwan Wheat,10.34 MT,"Rs 2,235.00","Rs 2,31,166.05",BRD-UJN
T006918,22/03/20,F01875,DELIVERY,Wheat,0.54 t,"Rs 2,290.00","Rs 12,366.00",BRD-UJN
T006919,12/03/20,F01875,D,WHEAT,"4,121.00 kgs","Rs 2,290.00","Rs 94,370.90",BRD-UJN
T006920,30/12/19,F01875,I,PPC,187 kgs,Rs 194.86,"Rs 36,438.82",BRD-UJN
T006921,19/12/19,F01875,FERT_PURCHASE,NPK 10:26:26,292 kgs,Rs 52.03,"Rs 15,192.76",BRD-UJN
T006922,03/03/20,f01876,Delivery,WHEAT,15.42 q,"Rs 2,195.00","Rs 33,846.90",BRD-UJN
T006923,22/04/20,F01876,DELIVERY,Wheat (Durum),25.55 quintals,"Rs 2,195.00","Rs 56,082.25",BRD-UJN
T006924,29/12/19,F01876,Input Purchase,FERTILIZER 50kg bag,122 kg,Rs 49.25,"Rs 6,008.50",BRD-UJN
T006925,23/03/20,F01878,delivery,Wheat,1.33 q,"Rs 2,145.00","Rs 2,852.85",BRD-UJN
T006926,12/05/20,f01878,FPO_DELIVERY,Wheat,"1,816.00 kgs","Rs 2,145.00","Rs 38,953.20",BRD-UJN
T006927,10/01/20,F01878,FERT_PURCHASE,Urea,226 kg,Rs 50.84,"Rs 11,489.84",BRD-UJN
T006928,30/12/19,f01878,L,Loan Repayment,,,"Rs 6,000.00",BRD-UJN
T006929,13/05/20,F01878,loan,Loan Repayment,,,"Rs 2,600.00",BRD-UJN
T006930,14/05/20,f01880,DELIVERY,WHEAT,6598 kg,"Rs 2,290.00","Rs 1,51,094.20",BRD-UJN
T006931,17/04/20,F01880,DELIVERY,wheat,14.39 quintals,"Rs 2,290.00","Rs 32,953.10",BRD-UJN
T006932,09/01/20,F01880,INPUT_PURCHASE,Seeds,298 kg,Rs 97.59,"Rs 29,081.82",BRD-UJN
T006933,21/12/19,f01880,INPUT_PURCHASE,Urea,271 kg,Rs 41.53,"Rs 11,254.63",BRD-UJN
T006934,01/05/20,F01881,FPO_DELIVERY,Wheat (Durum),"2,597.00 kgs","Rs 2,080.00","Rs 54,017.60",BRD-UJN
T006935,10/05/20,F01881,FPO_DELIVERY,Wheat (Durum),250.00 kgs,"Rs 2,080.00","Rs 5,200.00",BRD-UJN
T006936,02/12/19,F01881,INPUT_PURCHASE,Seeds,275 kg,Rs 76.87,"Rs 21,139.25",BRD-UJN
T006937,25/12/19,F01881,input,DAP,230 kgs,Rs 59.46,"Rs 13,675.80",BRD-UJN
