txn_id,txn_date,farmer_id,txn_type,item,qty,rate_inr,amount_inr,gid
T005388,28/12/2019,F01275,INPUT_PURCHASE,FERTILIZER 50kg bag,300 kgs,Rs. 58/-,"Rs. 17,394/-",BRD-AMT
T005389,20/03/2020,F01276,Delivery,wheat,27.31 q,"Rs. 2,340/-","Rs. 63,905/-",BRD-AMT
T005390,24/04/2020,F01276,Delivery,Gram,2.08 q,"Rs. 5,710/-","Rs. 11,877/-",BRD-AMT
T005391,18/04/2020,F01276,delivery,Bengal Gram,2.93 q,"Rs. 5,710/-","Rs. 16,730/-",BRD-AMT
T005392,06/04/2020,F01276,Delivery,GRAM (Chana),4.9 qtl,"Rs. 5,710/-","Rs. 27,979/-",BRD-AMT
T005393,05/12/2019,F01276,Input Purchase,SEEDS,86 kg,Rs. 88/-,"Rs. 7,553/-",BRD-AMT
T005394,01/01/2020,F01276,I,NPK 10:26:26,269 kgs,Rs. 39/-,"Rs. 10,566/-",BRD-AMT
T005395,17/12/2019,F01276,L,Loan Repayment,,,"Rs. 4,200/-",BRD-AMT
T005396,31/03/2020,f01277,FPO_DELIVERY,WHEAT,1.59 quintals,"Rs. 2,300/-","Rs. 3,657/-",BRD-AMT
T005397,20/04/2020,F01277,Delivery,Wheat,10.96 quintals,"Rs. 2,300/-","Rs. 25,208/-",BRD-AMT
T005398,16/03/2020,F01277,DELIVERY,WHEAT,0.6 qtl,"Rs. 2,300/-","Rs. 1,265/-",BRD-AMT
T005399,15/01/2020,F01277,I,NPK 10:26:26,177 kgs,Rs. 37/-,"Rs. 6,540/-",BRD-AMT
T005400,07/05/2020,F01280,Delivery,Lokwan Wheat,49.95 quintals,"Rs. 2,320/-","Rs. 1,15,884/-",BRD-AMT
T005401,07/03/2020,F01280,DELIVERY,chana,21.34 quintals,"Rs. 5,925/-","Rs. 1,26,439.50",BRD-AMT
T005402,01/01/2020,F01280,input,SEEDS,158 kgs,Rs. 62/-,"Rs. 9,731/-",BRD-AMT
T005403,15/04/2020, F01282 ,D,Wheat (Durum),20.1 qtl,"Rs. 2,185/-","Rs. 43,918.50",BRD-AMT
T005404,01/03/2020,F01282,Delivery,Wheat,47.50 q,"Rs. 2,185/-","Rs. 1,03,787.50",BRD-AMT
T005405,24/12/2019,f01282,Input Purchase,Seeds,37 kg,Rs. 49/-,"Rs. 1,830/-",BRD-AMT
T005406,03/05/2020,F01283,DELIVERY,wheat,9.61 q,"Rs. 2,300/-","Rs. 22,103/-",BRD-AMT
T005407,17/04/2020,F01283,Delivery,chana,2.05 quintals,"Rs. 5,905/-","Rs. 12,105/-",BRD-AMT
T005408,24/04/2020,F01283,FPO_DELIVERY,Bengal Gram,0.76 q,"Rs. 5,905/-","Rs. 4,488/-",BRD-AMT
T005409,21/03/2020,F01283,D,Bengal Gram,1.46 q,"Rs. 5,905/-","Rs. 8,621/-",BRD-AMT
T005410,09/12/2019,F01283,INPUT_PURCHASE,Fertilizer,231 kg,Rs. 40/-,"Rs. 9,185/-",BRD-AMT
T005411,18/03/2020, F01285 ,D,Wheat,44.4 qtl,"Rs. 2,310/-","Rs. 1,02,610/-",BRD-AMT
T005412,11/12/2019,F01285,INPUT_PURCHASE,Hybrid Seeds,264 kg,Rs. 123/-,"Rs. 32,564/-",BRD-AMT
T005413,12/12/2019,F01285,Input Purchase,SEEDS,135 kgs,Rs. 101/-,"Rs. 13,692/-",BRD-AMT
T005414,11/04/2020,F01286,delivery,wheat,48.2 qtl,"Rs. 2,415/-","Rs. 1,16,306/-",BRD-AMT
T005415,03/01/2020,F01286,input,Fertilizer,285 kgs,Rs. 50/-,"Rs. 14,207/-",BRD-AMT
T005416,28/12/2019,F01286,Input Purchase,Fertilizer,145 kgs,Rs. 59/-,"Rs. 8,501/-",BRD-AMT
T005417,13/04/2020,F01288,D,wheat,28.43 quintals,"Rs. 2,295/-","Rs. 65,247/-",BRD-AMT
T005418,12/03/2020,F01288,delivery,Lokwan Wheat,11.05 q,"Rs. 2,295/-","Rs. 25,360/-",BRD-AMT
T005419,10/01/2020,F01288,input,DAP,226 kg,Rs. 52/-,"Rs. 11,799/-",BRD-AMT
T005420,15/03/2020,f01292,D,wheat,50.1 qtl,"Rs. 2,190/-","Rs. 1,09,785/-",BRD-AMT
T005421,28/04/2020,F01292,D,Lokwan Wheat,31.87 q,"Rs. 2,190/-","Rs. 69,795/-",BRD-AMT
T005422,09/05/2020,F01292,DELIVERY,chana,34.6 qtl,"Rs. 5,775/-","Rs. 1,99,584/-",BRD-AMT
T005423,08/12/2019,F01292,Input Purchase,DAP,130 kgs,Rs. 57/-,"Rs. 7,407/-",BRD-AMT
T005424,26/12/2019,F01292,Input Purchase,Fertilizer,296 kg,Rs. 52/-,"Rs. 15,383/-",BRD-AMT
T005425,25/12/2019,F01292,INPUT_PURCHASE,PPC,79 kg,Rs. 574/-,"Rs. 45,359/-",BRD-AMT
T005426,02/12/2019,F01292,FERT_PURCHASE,Urea,,Rs. 42/-,"Rs. 8,052/-",BRD-AMT
T005427,02/04/2020,F01292,loan,EMI,,,"Rs. 4,700/-",BRD-AMT
T005428,07/04/2020,F01293,DELIVERY,Wheat (Durum),24.91 q,"Rs. 2,290/-","Rs. 57,044/-",BRD-AMT
T005429,05/01/2020,F01293,Input Purchase,Fertilizer,294 kgs,Rs. 41/-,"Rs. 12,060/-",BRD-AMT
T005430,07/05/2020,F01295,FPO_DELIVERY,wheat,11.29 q,"Rs. 2,190/-","Rs. 24,725/-",BRD-AMT
T005431,21/04/2020, F01295 ,DELIVERY,Lokwan Wheat,10.67 quintals,"Rs. 2,190/-","Rs. 23,367/-",BRD-AMT
T005432,18/04/2020,F01295,Delivery,Bengal Gram,1.0 qtl,"Rs. 5,835/-","Rs. 5,835/-",BRD-AMT
T005433,29/02/2020,f01295,delivery,Gram,1.06 q,"Rs. 5,835/-","Rs. 6,185/-",BRD-AMT
T005434,28/04/2020,F01295,delivery,GRAM (Chana),5.02 quintals,"Rs. 5,835/-","Rs. 29,292/-",BRD-AMT
T005435,20/12/2019,F01295,FERT_PURCHASE,SEEDS,318 kgs,Rs. 85/-,"Rs. 27,040/-",BRD-AMT
T005436,09/03/2020, F01295 ,L,Loan Repayment,,,"Rs. 2,800/-",BRD-AMT
T005437,07/03/2020,F01296,FPO_DELIVERY,wheat,37.95 quintals,"Rs. 2,240/-","Rs. 85,008/-",BRD-AMT
T005438,08/05/2020,f01296,delivery,Gram,15.20 q,"Rs. 5,435/-","Rs. 82,612/-",BRD-AMT
T005439,03/12/2019,F01296,INPUT_PURCHASE,FERTILIZER 50kg bag,232 kgs,Rs. 41/-,"Rs. 9,493/-",BRD-AMT
T005440,21/03/2020,F01297,delivery,Wheat,18.37 quintals,"Rs. 2,350/-","Rs. 43,169.50",BRD-AMT
T005441,04/01/2020,F01297,input,Hybrid Seeds,209 kgs,Rs. 116/-,"Rs. 24,185/-",BRD-AMT
T005442,03/03/2020,f01298,FPO_DELIVERY,Wheat,0.17 q,"Rs. 2,345/-",Rs. 399/-,BRD-AMT
T005443,13/03/2020,f01298,DELIVERY,Wheat,8.99 q,"Rs. 2,345/-","Rs. 21,082/-",BRD-AMT
T005444,16/03/2020,F01299,D,WHEAT,24.30 quintals,"Rs. 2,380/-","Rs. 57,834/-",BRD-AMT
T007932,18/04/2020,F02220,D,wheat,3.02 quintals,"Rs. 2,350/-","Rs. 7,097/-",BRD-AMT
T007933,12/03/2020,F02220,Delivery,WHEAT,41.89 q,"Rs. 2,350/-","Rs. 98,441.50",BRD-AMT
T007934,14/01/2020,F02220,I,Urea,67 kg,Rs. 34/-,"Rs. 2,311/-",BRD-AMT
T007935,20/12/2019,F02220,Input Purchase,DAP,179 kgs,Rs. 49/-,"Rs. 8,707/-",BRD-AMT
T007936,06/12/2019,F02220,input,FERTILIZER 50kg bag,199 kg,Rs. 49/-,"Rs. 9,761/-",BRD-AMT
T007939,04/04/2020,F02224,FPO_DELIVERY,WHEAT,18.45 quintals,"Rs. 2,235/-","Rs. 41,236/-",BRD-AMT
T007940,28/12/2019,F02224,Input Purchase,Fertilizer,241 kg,Rs. 43/-,"Rs. 10,438/-",BRD-AMT
T007941,28/03/2020,F02224,L,Loan Repayment,,,"Rs. 1,400/-",BRD-AMT
T007942,12/05/2020,F02224,loan,EMI,,,"Rs. 5,100/-",BRD-AMT
T007969,10/05/2020,F02234,DELIVERY,Wheat (Durum),6.69 quintals,"Rs. 2,155/-","Rs. 14,417/-",BRD-AMT
T007970,27/04/2020,F02234,DELIVERY,WHEAT,3.94 quintals,"Rs. 2,155/-","Rs. 8,491/-",BRD-AMT
T007971,06/01/2020,F02234,Input Purchase,DAP,134 kg,Rs. 50/-,"Rs. 6,692/-",BRD-AMT
T007972,12/01/2020,F02234,input,PP chemicals,124 kg,Rs. 395/-,"Rs. 49,033/-",BRD-AMT
T008000,09/03/2020,F02244,Delivery,wheat,30.91 quintals,"Rs. 2,225/-","Rs. 68,775/-",BRD-AMT
T008001,05/05/2020,F02244,D,Lokwan Wheat,1.09 quintals,"Rs. 2,225/-","Rs. 2,425/-",BRD-AMT
T008002,26/03/2020,F02244,DELIVERY,Wheat,33.7 qtl,"Rs. 2,225/-","Rs. 75,049/-",BRD-AMT
T008003,04/01/2020,F02244,INPUT_PURCHASE,FERTILIZER 50kg bag,31 kg,Rs. 32/-,"Rs. 1,005/-",BRD-AMT
T008004,21/12/2019,F02244,INPUT_PURCHASE,FERTILIZER 50kg bag,218 kgs,Rs. 40/-,"Rs. 8,753/-",BRD-AMT
T008005,05/01/2020,F02244,Input Purchase,FERTILIZER 50kg bag,278 kgs,Rs. 51/-,"Rs. 14,270/-",BRD-AMT
T008020,13/05/2020,F02252,DELIVERY,WHEAT,21.84 quintals,"Rs. 2,340/-","Rs. 51,106/-",BRD-AMT
T008021,08/04/2020,F02252,Delivery,wheat,17.63 quintals,"Rs. 2,340/-","Rs. 41,254/-",BRD-AMT
T008022,09/01/2020,F02252,Input Purchase,DAP,227 kg,Rs. 54/-,"Rs. 12,326/-",BRD-AMT
T008023,27/12/2019,F02252,Input Purchase,Fertilizer,177 kg,Rs. 33/-,"Rs. 5,859/-",BRD-AMT
T008024,24/12/2019,F02252,input,DAP,185 kgs,Rs. 50/-,"Rs. 9,302/-",BRD-AMT
T008025,29/12/2019,F02252,Input Purchase,NPK 10:26:26,63 kg,Rs. 57/-,"Rs. 3,604/-",BRD-AMT
T008026,05/12/2019,f02252,FERT_PURCHASE,Fertilizer,200 kg,Rs. 51/-,"Rs. 10,156/-",BRD-AMT
T008027,09/12/2019,F02252,Input Purchase,Fertilizer,307 kg,Rs. 54/-,"Rs. 16,526/-",BRD-AMT
T008028,16/02/2020,F02252,LOAN_REPAY,Loan Repayment,,,"Rs. 2,100/-",BRD-AMT
T008029,28/05/2020,F02252,loan,Loan Repayment,,,"Rs. 1,100/-",BRD-AMT
T008030,04/12/2019,F02252,L,EMI,,,"Rs. 7,400/-",BRD-AMT
T008057,24/03/2020,F02261,DELIVERY,wheat,61.03 q,"Rs. 2,245/-","Rs. 1,37,012/-",BRD-AMT
T008058,22/12/2019,f02261,INPUT_PURCHASE,NPK 10:26:26,205 kg,Rs. 36/-,"Rs. 7,372/-",BRD-AMT
T008118,16/03/2020,F02276,delivery,Wheat (Durum),15.77 q,"Rs. 2,450/-","Rs. 38,636.50",BRD-AMT
T008119,06/01/2020,F02276,input,FERTILIZER 50kg bag,273 kg,Rs. 31/-,"Rs. 8,337/-",BRD-AMT
T008120,29/12/2019,F02276,Input Purchase,DAP,116 kg,Rs. 33/-,"Rs. 3,804/-",BRD-AMT
T008121,28/02/2020,f02276,loan,Loan Repayment,,,"Rs. 5,300/-",BRD-AMT
T008122,01/05/2020,F02276,L,EMI,,,"Rs. 1,700/-",BRD-AMT
T008636,14/10/2020,F01155,Delivery,Soybean,3.8 qtl,"Rs. 4,660/-","Rs. 17,522/-",BRD-AMT
T008637,22/11/2020,F01155,Delivery,soya,0.4 qtl,"Rs. 4,660/-","Rs. 1,957/-",BRD-AMT
T008638,02/07/2020,f01155,I,Hybrid Seeds,73 kg,Rs. 79/-,"Rs. 5,760/-",BRD-AMT
T008639,24/06/2020,F01155,input,Bio-pesticide,59 kgs,Rs. 406/-,"Rs. 23,976/-",BRD-AMT
T008640,05/07/2020,F01155,input,Hybrid Seeds,188 kgs,Rs. 62/-,"Rs. 11,660/-",BRD-AMT
T008641,15/11/2020,F01158,D,soya,11.34 q,"Rs. 4,870/-","Rs. 55,226/-",BRD-AMT
T008642,22/06/2020,F01158,Input Purchase,Seeds,34 kgs,Rs. 80/-,"Rs. 2,724/-",BRD-AMT
T008643,13/06/2020,F01158,input,PPC,113 kgs,Rs. 380/-,"Rs. 42,919/-",BRD-AMT
T008644,13/11/2020,F01160,Delivery,Soybean,13.8 qtl,"Rs. 4,945/-","Rs. 67,994/-",BRD-AMT
T008645,27/11/2020,F01160,FPO_DELIVERY,Cotton Kapas,9.58 quintals,"Rs. 7,365/-","Rs. 70,557/-",BRD-AMT
T008646,29/11/2020,F01163,delivery,soya,32.31 quintals,"Rs. 4,905/-","Rs. 1,58,481/-",BRD-AMT
T008647,09/07/2020,f01163,INPUT_PURCHASE,PP chemicals,90 kgs,Rs. 377/-,"Rs. 33,959/-",BRD-AMT
T008648,18/10/2020,F01164,DELIVERY,Soybean,15.18 quintals,"Rs. 5,200/-","Rs. 78,936/-",BRD-AMT
T008649,02/11/2020,F01164,FPO_DELIVERY,Soybean (Yellow),12.15 quintals,"Rs. 5,200/-","Rs. 63,180/-",BRD-AMT
T008650,19/06/2020,F01164,INPUT_PURCHASE,NPK 10:26:26,303 kgs,Rs. 49/-,"Rs. 14,838/-",BRD-AMT
T008651,21/10/2020,F01165,FPO_DELIVERY,SOYABEAN,8.03 q,"Rs. 5,260/-","Rs. 42,238/-",BRD-AMT
T008652,27/10/2020, F01165 ,delivery,soya,14.3 qtl,"Rs. 5,260/-","Rs. 75,060/-",BRD-AMT
T008653,12/07/2020,F01165,input,Bio-pesticide,261 kg,Rs. 394/-,"Rs. 1,02,899/-",BRD-AMT
T008654,15/06/2020,F01165,I,DAP,195 kg,Rs. 43/-,"Rs. 8,453/-",BRD-AMT
T008655,26/10/2020,F01168,FPO_DELIVERY,soya,10.9 qtl,"Rs. 4,935/-","Rs. 53,890/-",BRD-AMT
T008656,04/11/2020,F01168,Delivery,soya,0.3 qtl,"Rs. 4,935/-","Rs. 1,579/-",BRD-AMT
T008657,28/06/2020,F01168,I,NPK 10:26:26,53 kg,Rs. 29/-,"Rs. 1,521/-",BRD-AMT
T008658,10/10/2020,F01169,DELIVERY,Soybean,24.77 q,"Rs. 5,090/-","Rs. 1,26,079/-",BRD-AMT
T008659,11/11/2020,F01170,delivery,SOYABEAN,14.5 qtl,"Rs. 5,060/-","Rs. 73,168/-",BRD-AMT
T008660,05/11/2020,F01170,delivery,Soybean,6.67 quintals,"Rs. 5,060/-","Rs. 33,750/-",BRD-AMT
T008661,05/11/2020,F01170,DELIVERY,kapas,15.76 quintals,"Rs. 7,555/-","Rs. 1,19,067/-",BRD-AMT
T008662,05/06/2020,F01170,INPUT_PURCHASE,PP chemicals,140 kg,Rs. 445/-,"Rs. 62,241/-",BRD-AMT
T008663,14/06/2020,F01170,INPUT_PURCHASE,Urea,102 kg,Rs. 54/-,"Rs. 5,520/-",BRD-AMT
T008664,01/06/2020,F01170,I,Seeds,181 kgs,Rs. 66/-,"Rs. 11,892/-",BRD-AMT
T008665,31/10/2020,F01171,delivery,Soybean (Yellow),4.3 qtl,"Rs. 4,920/-","Rs. 21,107/-",BRD-AMT
T008666,17/10/2020,F01171,FPO_DELIVERY,SOYABEAN,3.64 q,"Rs. 4,920/-","Rs. 17,909/-",BRD-AMT
T008667,03/11/2020,F01171,Delivery,soya,2.8 qtl,"Rs. 4,920/-","Rs. 13,776/-",BRD-AMT
T008668,08/07/2020,F01171,INPUT_PURCHASE,FERTILIZER 50kg bag,78 kgs,Rs. 33/-,"Rs. 2,604/-",BRD-AMT
T008669,15/11/2020,F01172,delivery,Soybean (Yellow),4.20 quintals,"Rs. 5,235/-","Rs. 21,987/-",BRD-AMT
T008670,12/10/2020,f01172,Delivery,Soybean (Yellow),6.72 quintals,"Rs. 5,235/-","Rs. 35,179/-",BRD-AMT
T008671,23/10/2020,F01175,FPO_DELIVERY,Soybean (Yellow),7.13 quintals,"Rs. 4,895/-","Rs. 34,901/-",BRD-AMT
T008672,11/11/2020,F01175,FPO_DELIVERY,Soybean (Yellow),0.92 quintals,"Rs. 4,895/-","Rs. 4,503/-",BRD-AMT
T008673,32/01/2022,F01175,FERT_PURCHASE,Bio-pesticide,236 kg,Rs. 638/-,"Rs. 1,50,488/-",BRD-AMT
T008674,10/06/2020,F01175,FERT_PURCHASE,Urea,183 kg,Rs. 59/-,"Rs. 10,885/-",BRD-AMT
T008675,25/06/2020,F01175,input,Hybrid Seeds,32 kg,Rs. 51/-,"Rs. 1,629/-",BRD-AMT
T008676,21/11/2020,F01176,FPO_DELIVERY,soya,3.15 quintals,"Rs. 5,540/-","Rs. 17,451/-",BRD-AMT
T008677,17/10/2020,F01176,FPO_DELIVERY,Soybean,2.9 qtl,"Rs. 5,540/-","Rs. 16,121/-",BRD-AMT
T008678,16/10/2020,F01176,delivery,Cotton Kapas,3.69 q,"Rs. 8,240/-","Rs. 30,406/-",BRD-AMT
T008679,15/10/2020,F01176,delivery,kapas,1.27 quintals,"Rs. 8,240/-","Rs. 10,465/-",BRD-AMT
T008680,07/11/2020,F01179,DELIVERY,Soybean,8.3 qtl,"Rs. 5,250/-","Rs. 43,522/-",BRD-AMT
T008681,17/10/2020,F01179,Delivery,Soybean (Yellow),12.69 q,"Rs. 5,250/-","Rs. 66,622.50",BRD-AMT
T008682,01/11/2020,F01179,DELIVERY,soya,0.54 quintals,"Rs. 5,250/-","Rs. 2,835/-",BRD-AMT
T008683,23/11/2020,F01179,DELIVERY,COTTON (Kapas),0.89 q,"Rs. 7,720/-","Rs. 6,871/-",BRD-AMT
T008684,06/11/2020,F01179,Delivery,Cotton,0.94 q,"Rs. 7,720/-","Rs. 7,257/-",BRD-AMT
T008685,30/10/2020,F01179,Delivery,Cotton Kapas,15.97 quintals,"Rs. 7,720/-","Rs. 1,23,288/-",BRD-AMT
T008686,15/07/2020,F01179,I,PPC,230 kgs,Rs. 691/-,"Rs. 1,58,879/-",BRD-AMT
T008687,21/06/2020,F01179,FERT_PURCHASE,Urea,138 kgs,Rs. 29/-,"Rs. 4,045/-",BRD-AMT
T008688,07/10/2020,f01180,D,soya,10.70 quintals,"Rs. 5,040/-","Rs. 53,928/-",BRD-AMT
T008689,26/06/2020,F01180,Input Purchase,Fertilizer,214 kgs,Rs. 57/-,"Rs. 12,179/-",BRD-AMT
T008690,13/06/2020,F01180,FERT_PURCHASE,Urea,233 kgs,Rs. 51/-,"Rs. 11,855/-",BRD-AMT
T008691,26/10/2020,F01183,D,SOYABEAN,15.12 quintals,"Rs. 5,185/-","Rs. 78,397/-",BRD-AMT
T008692,06/11/2020,F01183,Delivery,COTTON (Kapas),12.7 qtl,"Rs. 7,890/-","Rs. 1,00,045/-",BRD-AMT
T008693,27/10/2020,F01183,Loan Repayment,EMI,,,"Rs. 7,200/-",BRD-AMT
T008694,06/11/2020,F01191,DELIVERY,Soybean (Yellow),10.62 quintals,"Rs. 5,405/-","Rs. 57,401/-",BRD-AMT
T008695,23/06/2020,F01191,INPUT_PURCHASE,Urea,54 kg,Rs. 53/-,"Rs. 2,872/-",BRD-AMT
T008696,14/11/2020,F01193,FPO_DELIVERY,Soybean,29.7 qtl,"Rs. 4,780/-","Rs. 1,41,966/-",BRD-AMT
T008697,05/10/2020,F01194,DELIVERY,Soybean (Yellow),4.3 qtl,"Rs. 5,530/-","Rs. 23,890/-",BRD-AMT
T008698,25/10/2020,F01194,D,Soybean,2.56 q,"Rs. 5,530/-","Rs. 14,157/-",BRD-AMT
T008699,17/11/2020,f01194,delivery,COTTON (Kapas),5.43 quintals,"Rs. 7,775/-","Rs. 42,218/-",BRD-AMT
T008700,03/07/2020,F01194,FERT_PURCHASE,Fertilizer,268 kgs,Rs. 48/-,"Rs. 12,995/-",BRD-AMT
T008701,13/06/2020,F01194,I,Urea,105 kgs,Rs. 44/-,"Rs. 4,569/-",BRD-AMT
T008702,09/07/2020, F01194 ,input,Bio-pesticide,48 kgs,Rs. 562/-,"Rs. 26,983/-",BRD-AMT
T008703,28/08/2020,F01194,Loan Repayment,Loan Repayment,,,"Rs. 3,300/-",BRD-AMT
T008704,02/07/2020,F01194,L,EMI,,,"Rs. 5,700/-",BRD-AMT
T008705,29/08/2020, F01194 ,L,Loan Repayment,,,"Rs. 7,200/-",BRD-AMT
T008706,13/10/2020,F01195,FPO_DELIVERY,Soybean,10.48 q,"Rs. 5,245/-","Rs. 54,968/-",BRD-AMT
T008707,21/11/2020,F01197,Delivery,SOYABEAN,8.43 quintals,"Rs. 5,000/-","Rs. 42,150/-",BRD-AMT
T008708,12/11/2020,F01197,delivery,Soybean (Yellow),2.75 quintals,"Rs. 5,000/-","Rs. 13,750/-",BRD-AMT
T008709,24/06/2020,F01197,INPUT_PURCHASE,PPC,259 kg,Rs. 229/-,"Rs. 59,228/-",BRD-AMT
T008710,05/07/2020,F01197,loan,Loan Repayment,,,"Rs. 7,400/-",BRD-AMT
T008711,09/09/2020,F01197,Loan Repayment,EMI,,,"Rs. 7,500/-",BRD-AMT
T008712,15/11/2020,F01199,delivery,soya,1.54 quintals,"Rs. 4,815/-","Rs. 7,415/-",BRD-AMT
T008713,29/10/2020,F01199,Delivery,soya,2.1 qtl,"Rs. 4,815/-","Rs. 10,304/-",BRD-AMT
T008714,26/10/2020,F01199,FPO_DELIVERY,Soybean,19.0 qtl,"Rs. 4,815/-","Rs. 91,678/-",BRD-AMT
T008715,27/10/2020,F01199,FPO_DELIVERY,Cotton Kapas,13.98 quintals,"Rs. 7,705/-","Rs. 1,07,716/-",BRD-AMT
T008716,08/07/2020,F01199,I,SEEDS,276 kg,Rs. 75/-,"Rs. 20,584/-",BRD-AMT
T008717,01/11/2020,F01200,Delivery,SOYABEAN,9.62 quintals,"Rs. 5,195/-","Rs. 49,976/-",BRD-AMT
T008718,09/10/2020,F01200,delivery,COTTON (Kapas),6.5 qtl,"Rs. 7,640/-","Rs. 49,736/-",BRD-AMT
T008719,11/07/2020,F01200,input,Urea,290 kg,Rs. 30/-,"Rs. 8,581/-",BRD-AMT
T008720,17/06/2020, F01200 ,INPUT_PURCHASE,DAP,33 kg,Rs. 52/-,"Rs. 1,710/-",BRD-AMT
T008721,02/11/2020,F01202,D,Soybean (Yellow),30.0 qtl,"Rs. 4,960/-","Rs. 1,48,602/-",BRD-AMT
T008722,23/10/2020,F01203,DELIVERY,Soybean (Yellow),13.82 q,"Rs. 5,170/-","Rs. 71,449/-",BRD-AMT
T008723,07/10/2020,f01203,Delivery,COTTON (Kapas),12.12 quintals,"Rs. 7,255/-","Rs. 87,931/-",BRD-AMT
T008724,01/10/2020,f01203,delivery,Cotton,0.12 q,"Rs. 7,255/-",Rs. 871/-,BRD-AMT
T008725,13/07/2020,F01203,INPUT_PURCHASE,DAP,178 kg,Rs. 51/-,"Rs. 9,067/-",BRD-AMT
T008726,17/11/2020,F01204,D,Soybean,23.57 quintals,"Rs. 5,155/-","Rs. 1,21,503/-",BRD-AMT
T008727,18/11/2020,F01204,Delivery,Cotton,15.7 qtl,"Rs. 7,700/-","Rs. 1,20,582/-",BRD-AMT
T008728,06/06/2020,f01204,FERT_PURCHASE,Hybrid Seeds,258 kg,Rs. 127/-,"Rs. 32,880/-",BRD-AMT
T008729,01/11/2020,F01206,Delivery,soya,9.28 quintals,"Rs. 4,910/-","Rs. 45,565/-",BRD-AMT
T008730,09/06/2020,f01206,Input Purchase,PP chemicals,89 kgs,Rs. 698/-,"Rs. 62,081/-",BRD-AMT
T008731,03/06/2020,F01206,I,Urea,46 kg,Rs. 49/-,"Rs. 2,255/-",BRD-AMT
T008732,23/06/2020,f01206,FERT_PURCHASE,Fertilizer,102 kgs,Rs. 38/-,"Rs. 3,861/-",BRD-AMT
T008733,03/10/2020,F01207,D,Soybean,0.08 q,"Rs. 5,460/-",Rs. 437/-,BRD-AMT
T008734,12/11/2020,F01207,D,soya,21.1 qtl,"Rs. 5,460/-","Rs. 1,15,097/-",BRD-AMT
T008735,13/07/2020,F01207,FERT_PURCHASE,Hybrid Seeds,43 kg,Rs. 122/-,"Rs. 5,225/-",BRD-AMT
T008736,25/06/2020,F01207,Input Purchase,Seeds,88 kgs,Rs. 84/-,"Rs. 7,391/-",BRD-AMT
T008737,08/06/2020,F01207,Input Purchase,DAP,204 kgs,Rs. 43/-,"Rs. 8,799/-",BRD-AMT
T008738,01/07/2020,F01207,input,Bio-pesticide,292 kg,Rs. 307/-,"Rs. 89,536/-",BRD-AMT
T008739,03/08/2020,f01207,Loan Repayment,Loan Repayment,,,"Rs. 2,400/-",BRD-AMT
T008740,12/08/2020,F01207,LOAN_REPAY,EMI,,,"Rs. 6,500/-",BRD-AMT
T008741,22/11/2020,f01207,LOAN_REPAY,EMI,,,"Rs. 1,000/-",BRD-AMT
T008742,08/10/2020,f01211,DELIVERY,soya,19.18 quintals,"Rs. 4,930/-","Rs. 94,557/-",BRD-AMT
T008743,11/11/2020,F01211,Delivery,kapas,7.64 quintals,"Rs. 7,340/-","Rs. 56,078/-",BRD-AMT
T008744,26/11/2020,F01211,D,kapas,10.2 qtl,"Rs. 7,340/-","Rs. 74,868/-",BRD-AMT
T008745,20/06/2020,F01211,INPUT_PURCHASE,Hybrid Seeds,252 kg,Rs. 105/-,"Rs. 26,359/-",BRD-AMT
T008746,01/07/2020,f01211,FERT_PURCHASE,Hybrid Seeds,233 kg,Rs. 108/-,"Rs. 25,159/-",BRD-AMT
T008747,17/11/2020,F01213,FPO_DELIVERY,Soybean (Yellow),11.8 qtl,"Rs. 5,240/-","Rs. 61,832/-",BRD-AMT
T008748,16/11/2020,F01213,delivery,soya,18.93 quintals,"Rs. 5,240/-","Rs. 99,193/-",BRD-AMT
T008749,11/11/2020,f01213,delivery,Cotton Kapas,21.6 qtl,"Rs. 8,035/-","Rs. 1,73,235/-",BRD-AMT
T008750,15/06/2020,F01213,INPUT_PURCHASE,NPK 10:26:26,138 kg,Rs. 41/-,"Rs. 5,608/-",BRD-AMT
T008751,03/06/2020,F01213,FERT_PURCHASE,FERTILIZER 50kg bag,74 kgs,Rs. 34/-,"Rs. 2,520/-",BRD-AMT
T008752,25/10/2020,F01215,delivery,Soybean (Yellow),15.6 qtl,"Rs. 5,040/-","Rs. 78,574/-",BRD-AMT
T008753,15/10/2020,F01215,delivery,Cotton Kapas,8.11 q,"Rs. 7,705/-","Rs. 62,488/-",BRD-AMT
T008754,17/11/2020,F01215,FPO_DELIVERY,kapas,2.12 quintals,"Rs. 7,705/-","Rs. 16,335/-",BRD-AMT
T008755,19/06/2020,F01215,input,Fertilizer,287 kg,Rs. 57/-,"Rs. 16,471/-",BRD-AMT
T008756,14/11/2020, F01216 ,Delivery,soya,3.46 q,"Rs. 5,015/-","Rs. 17,352/-",BRD-AMT
T008757,14/11/2020,F01216,delivery,Soybean,10.73 q,"Rs. 5,015/-","Rs. 53,811/-",BRD-AMT
T008758,24/10/2020,F01216,FPO_DELIVERY,Soybean,0.9 qtl,"Rs. 5,015/-","Rs. 4,714/-",BRD-AMT
T008759,30/06/2020, F01216 ,INPUT_PURCHASE,Urea,196 kg,Rs. 29/-,"Rs. 5,766/-",BRD-AMT
T008760,10/07/2020, F01216 ,I,Bio-pesticide,263 kgs,Rs. 206/-,"Rs. 54,052/-",BRD-AMT
